x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
117,117,0.764705882352941,0.709803921568627,0.705882352941177,175,125,134,0,0,0,0,0,0,0,0,0,bright
117,118,0.772549019607843,0.717647058823529,0.717647058823529,177,126,134,0,0,0,0,0,0,0,0,0,bright
117,119,0.772549019607843,0.717647058823529,0.717647058823529,177,126,134,0,0,0,0,0,0,0,0,0,bright
117,120,0.772549019607843,0.717647058823529,0.717647058823529,177,126,134,0,0,0,0,0,0,0,0,0,bright
117,121,0.776470588235294,0.72156862745098,0.72156862745098,178,126,134,0,0,0,0,0,0,0,0,0,bright
118,44,0.235294117647059,0.196078431372549,0.188235294117647,61,126,133,0,0,0,0,0,1,0,0,0,dark
118,45,0.262745098039216,0.223529411764706,0.215686274509804,67,126,133,0,0,0,0,0,1,0,0,0,dark
118,46,0.286274509803922,0.243137254901961,0.235294117647059,72,125,133,0,0,0,0,0,1,0,0,0,dark
118,47,0.301960784313725,0.258823529411765,0.250980392156863,75,125,133,0,0,0,0,0,1,0,0,0,dark
118,48,0.313725490196078,0.258823529411765,0.254901960784314,76,125,134,0,0,0,0,0,1,0,0,0,dark
118,49,0.313725490196078,0.258823529411765,0.254901960784314,76,125,134,0,0,0,0,0,1,0,0,0,dark
118,50,0.329411764705882,0.274509803921569,0.270588235294118,80,125,134,0,0,0,0,0,0,0,0,0,dark
118,51,0.345098039215686,0.290196078431373,0.286274509803922,83,125,134,0,0,0,0,0,0,0,0,0,dark
118,52,0.384313725490196,0.329411764705882,0.325490196078431,92,125,134,0,0,0,0,0,0,0,0,0,medium
118,53,0.427450980392157,0.372549019607843,0.368627450980392,101,125,134,0,0,0,0,0,0,0,0,0,medium
118,54,0.427450980392157,0.384313725490196,0.376470588235294,103,125,133,0,0,0,0,0,0,0,0,0,medium
118,55,0.411764705882353,0.368627450980392,0.36078431372549,99,125,133,0,0,0,0,0,0,0,0,0,medium
118,56,0.403921568627451,0.36078431372549,0.352941176470588,98,125,133,0,0,0,0,0,0,0,0,0,medium
118,57,0.411764705882353,0.368627450980392,0.36078431372549,99,125,133,0,0,0,0,0,0,0,0,0,medium
118,58,0.454901960784314,0.4,0.388235294117647,107,125,134,0,0,0,0,0,0,0,0,0,medium
118,59,0.462745098039216,0.407843137254902,0.396078431372549,109,125,134,0,0,0,0,0,0,0,0,0,medium
118,60,0.462745098039216,0.403921568627451,0.392156862745098,108,124,135,1,1,0,0,0,0,0,0,0,medium
118,61,0.466666666666667,0.407843137254902,0.396078431372549,109,124,135,0,0,0,0,0,0,0,0,0,medium
118,62,0.486274509803922,0.423529411764706,0.423529411764706,113,126,135,0,0,0,0,0,0,0,0,0,medium
