frame_index,time_s,R_skin_raw,R_normalized,G_skin_raw,G_normalized,B_skin_raw,B_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm,bisenet_conf,vote_mean,highconf_pct,roi_coverage,green_cv,hair_rej_frac,clust_agree,quality_score,BVP_pca,BVP_ham_tight,BVP_ham_adapt,BVP_el_tight,BVP_el_adapt,f_p1_adapt,f_p2_adapt,N_ham_mid
1,0,155.374877929688,1.00187757364186,120.881980895996,0.995322703718448,108.435073852539,0.994018787778863,128.131149291992,1,67591,-0.00364951727596757,-0.00044851626772199,-0.000700213232251916,0.000282204909828844,-0.00080209265175427,NaN,0.969325602054596,0.766423537650476,0.370315574558743,0.882481199080844,0.357348650693893,0.0658032170461667,0.387329674069033,0.692553528130164,-0.0139088515791024,-1.35083952255425e-07,-2.2181403289932e-06,0.000598914437672476,-1.02631950247597e-06,0.722386394274609,3,61
2,0.0333351478860461,155.29621887207,1.00137036973065,120.877418518066,0.99528513783557,108.547119140625,0.995045901216264,128.084014892578,1,67872,-0.00186448436541697,0.00030483796669174,-2.7268344113929e-05,0.000416686428070133,-0.000165246325858986,NaN,0.969478189945221,0.76538189533239,0.369224422442244,0.886149989555045,0.358186632394791,0.0610246500940046,0.387862446958982,0.693254471929539,-0.0157260618692993,0.00045425339490407,0.000432757151564305,0.00124241779989125,0.000678950883583719,0.722386394274609,3,61
3,0.0666702957720922,155.296417236328,1.00137164880938,120.851821899414,0.995074379412402,108.537002563477,0.994953163069866,128.15055847168,1,67833,-0.00133344112920902,0.000818725817701537,0.000426576128558301,0.000508448917197656,0.000272540402412885,NaN,0.96935623884201,0.76537476842638,0.368625890053514,0.885640797994569,0.358353853225708,0.0618863588886568,0.388144413486061,0.693141078670806,-0.0139796420837573,0.000785005061809213,0.000744765935519526,0.00162019831948821,0.00101283326101193,0.722386394274609,3,61
4,0.100005443658138,155.284713745117,1.00129618316439,120.893676757812,0.995419005555324,108.545356750488,0.995029745475828,128.193542480469,1,67913,-0.00239999875715358,0.000941697783674755,0.000541266082509605,0.000543458338239615,0.000397559577568279,NaN,0.969215333461761,0.76546954682216,0.369605230221018,0.886685293503238,0.358167231082916,0.0610115939001462,0.388143654381341,0.693264618582117,-0.014128896889198,0.00090624944523005,0.000848752228905415,0.00160463750665898,0.000878425234391428,0.722386394274609,3,61
5,0.133340591544184,155.321029663086,1.00153035296239,120.850456237793,0.99506313477522,108.458160400391,0.994230420984744,128.170837402344,1,67947,-0.00262127738027296,0.000671382365095851,0.000325494004366708,0.000518739709844525,0.000205311958250976,NaN,0.968800604343414,0.764816695365505,0.367698353128173,0.88131833923499,0.358551472425461,0.0655278415502549,0.385800697602543,0.691839175031423,-0.0148043371197602,0.000795536744026744,0.000723320346918415,0.00119233294436007,0.000315172380051772,0.722386394274609,3,61
6,0.16667573943023,155.413421630859,1.00212610847789,120.864334106445,0.995177402903906,108.376449584961,0.993481382109995,127.81876373291,1,67985,-0.00398885496449802,0.000141228803792536,-9.93182627854171e-05,0.000441124977955911,-0.000206386441948179,NaN,0.96888929605484,0.768017454830722,0.373214679708759,0.88181122482068,0.357530653476715,0.0650608973111794,0.383908215047437,0.692197714419553,-0.0122096795535167,0.000499180518898683,0.000416128345454145,0.000505772833938122,-0.000492823480697364,0.722386394274609,3,61
7,0.200010887316277,155.457702636719,1.00241163820638,120.826942443848,0.994869525994235,108.415962219238,0.9938435924118,127.92064666748,1,67663,-0.0019243610876597,-0.000444495641127132,-0.000556577676027883,0.000325158715450233,-0.000675663691151016,NaN,0.968670666217804,0.767238618841415,0.373601525205799,0.877634668015617,0.357242226600647,0.0691077473831667,0.38464153229978,0.691486457201383,-0.0122108106091498,0.000115658279220886,2.72650368766665e-05,-0.000246462447081102,-0.00128359342706153,0.722386394274609,3,61
8,0.233346035202323,155.464233398438,1.00245374941375,120.978561401367,0.996117931998295,108.371574401855,0.993436691555283,127.825859069824,1,67818,-0.00693252587612453,-0.000892137924034872,-0.00088319985542853,0.000185408178568618,-0.0010353908170219,NaN,0.968325853347778,0.766325557619904,0.372629685334277,0.879645122378303,0.357235580682755,0.0675901786061714,0.383600224129287,0.691252191109796,-0.0128140378052332,-0.000237441558775073,-0.000323954114068033,-0.000842964774008535,-0.00180895254678666,0.722386394274609,3,61
9,0.266681183088369,155.53581237793,1.00291530005342,120.96508026123,0.99600693046812,108.548194885254,0.995055762512374,127.966567993164,1,67516,-0.00277172480431243,-0.00108011390798538,-0.000979220831245712,3.56081452720878e-05,-0.00116084777326197,NaN,0.968028426170349,0.765581491794538,0.372356182238284,0.875727979039392,0.357334107160568,0.0732453921683075,0.383568339356597,0.690117810025885,-0.0129936236849223,-0.000462063836078114,-0.000537806858990822,-0.00112114825145372,-0.00191918774302246,0.722386394274609,3,61
10,0.300016330974415,155.53092956543,1.00288381503856,121.025733947754,0.996506343125106,108.555778503418,0.995125281153037,127.902816772461,1,67805,-0.00433458719673868,-0.000980377968767784,-0.000823594378514576,-0.000119218168625335,-0.00100577322947409,NaN,0.968002796173096,0.7645503035666,0.370680628272251,0.879476503625303,0.356733798980713,0.0685629791042453,0.384307941892191,0.690802271478353,-0.0127524593690416,-0.000511198103843534,-0.00056598259734067,-0.00103645081574763,-0.00161169613292745,0.722386394274609,3,61
11,0.333351478860461,155.156646728516,1.00047039025909,120.549278259277,0.992583283951675,108.086334228516,0.990821909444149,128.350067138672,1,67876,-0.00222026675761777,-0.000643430551187397,-0.000461249542932778,-0.000277498319920502,-0.000603786545260216,NaN,0.958742380142212,0.764094328874222,0.372031351287642,0.880397421430146,0.357650279998779,0.0692763661361661,0.429459602805115,0.697312162789634,-0.00949356409097175,-0.000402804243003252,-0.000425741570608914,-0.000670677080349894,-0.00102539342043405,0.722386394274609,3,61
12,0.366686626746507,155.12614440918,1.0002737073069,120.602279663086,0.993019688948918,108.085914611816,0.990818062839284,128.270751953125,1,67829,-0.0038761785496832,-0.000167477360660163,2.16022409703981e-05,-0.000442016587030102,-5.64945763774377e-05,NaN,0.959591448307037,0.764289610638517,0.372790399386693,0.879787799784687,0.357520878314972,0.0685629791042453,0.429609753940055,0.697707658335795,-0.0108787328135661,-0.000211439740580859,-0.000191805542687802,-0.000204132426651656,-0.000385374866513873,0.722386394274609,3,61
13,0.400021774632553,155.181213378906,1.00062879924009,120.591827392578,0.992933626641991,108.098068237305,0.990929474503847,128.326034545898,1,67532,-0.00301407608596321,0.000327789465687427,0.000519067018310083,-0.000611183781415308,0.000500404819440974,NaN,0.960417509078979,0.763573811921262,0.371675650062193,0.875935509812314,0.357954740524292,0.0734658936145375,0.428478351003968,0.696760266876465,-0.0111066491029024,-4.02296659771199e-05,3.15712300361749e-05,0.000154136314930348,8.13026448245808e-05,0.722386394274609,3,61
14,0.433356922518599,155.188217163086,1.00067396055828,120.643127441406,0.993356022957158,107.986831665039,0.989909774523096,128.138763427734,1,68117,-0.00649573484337085,0.000718301442202037,0.00092137177705262,-0.00077677617569326,0.000929717313413833,NaN,0.960093140602112,0.76471854798851,0.374370568286918,0.88352335369729,0.356839418411255,0.0653073401040248,0.428644831686657,0.698246786668917,-0.00889803262437868,1.7567946862474e-05,0.000149032408124588,0.00024051180692366,0.000228992489283807,0.722386394274609,3,61
15,0.466692070404645,155.164672851562,1.00052214375226,120.557479858398,0.992650814593972,108.141960144043,0.991331829372795,128.413177490234,1,68081,-0.00130789706191509,0.000895444734779604,0.00113288311640223,-0.00091702530882713,0.00113264937605652,NaN,0.961195707321167,0.766249026894435,0.376874605249629,0.880782964189609,0.35756915807724,0.0691109501138481,0.423392723373628,0.697169524865689,-0.0077472247773565,-8.55136995128435e-05,0.00011018088610171,1.11464421074528e-06,4.48810798410156e-05,0.722386394274609,3,61
16,0.500027218290691,155.158172607422,1.00048022932623,120.581726074219,0.992850454018362,108.103157043457,0.990976123330127,128.248092651367,1,68473,-0.00274661303343748,0.000799933967702418,0.00109965780918326,-0.00100161002965122,0.001075384342912,NaN,0.961082994937897,0.76561077602364,0.376776247572036,0.885854377975574,0.358175247907639,0.0640654108880149,0.42307186774349,0.697756811745818,-0.00760414984319486,-0.000330119780335331,-6.92200479294034e-05,-0.00049016148218564,-0.000348820452736349,0.722386394274609,3,61
17,0.533362366176737,155.134140014648,1.00032526401873,120.60082244873,0.99300769048131,108.137283325195,0.99128895721311,128.256011962891,1,67769,-0.00276638386592093,0.000462125678452112,0.000841507146260091,-0.000992673092679034,0.000810331598238398,NaN,0.961323618888855,0.765226972017688,0.376056899172188,0.876746532808942,0.357743620872498,0.0733414406955082,0.423172837137924,0.696276236042055,-0.00760351701825584,-0.000631666209892437,-0.00030856814617946,-0.00105132936288894,-0.000740541131670302,0.722386394274609,3,61
18,0.566697514062784,155.066802978516,0.999891065985718,120.642921447754,0.9933543268387,108.100769042969,0.990954232651528,128.175704956055,1,67923,-0.0050245550414928,2.16852951541972e-05,0.000469902097354777,-0.000857657565220028,0.000468134681810886,NaN,0.961715459823608,0.765734729031403,0.377559883986279,0.878738873939143,0.357862025499344,0.0707281101221279,0.422478394652769,0.696754992073196,-0.00657296947473147,-0.000864970867379002,-0.000486830564365497,-0.00145814935202169,-0.000907352411551757,0.722386394274609,3,61
19,0.60003266194883,155.126449584961,1.00027567512033,120.59561920166,0.992964847785453,108.097023010254,0.990919892960818,128.234497070312,1,67843,-0.00341126224359461,-0.000300018870465362,0.000170823437467583,-0.000577445231557563,0.000229438342079769,NaN,0.961425185203552,0.765998948552786,0.377386023613343,0.877703891533844,0.358015447854996,0.0722417718898779,0.422755479563109,0.696548498421687,-0.00689034372372786,-0.000904695838599369,-0.000482758129783961,-0.00152000764524438,-0.000697079429387928,0.722386394274609,3,61
20,0.633367809834876,155.101638793945,1.00011569188859,120.677192687988,0.993636510694697,108.041702270508,0.990412770562984,128.006576538086,1,68153,-0.00686731385084821,-0.000277990925536665,0.000145736571475058,-0.000159044483281716,0.00026628536602726,NaN,0.96150940656662,0.765879711824865,0.377562249644183,0.881714448354378,0.358406752347946,0.0679336576278203,0.4217862749989,0.697041163785957,-0.00532851026909838,-0.000668922774531585,-0.000218247775223961,-0.00115048988142428,-8.39426170792292e-05,0.722386394274609,3,61
21,0.666702957720922,154.94921875,0.999132867471689,120.410362243652,0.991439471919172,107.840713500977,0.988570316770604,128.269989013672,1,67461,-0.00416192064908139,0.000215573037167909,0.000527365697449176,0.00036213929989816,0.000680327429288422,NaN,0.960761725902557,0.766067308024884,0.377062302663761,0.872761850548541,0.35919713973999,0.076743945352929,0.367145461822386,0.684553954188625,-0.00645479729682014,-0.000151746316299446,0.00030930417597106,-0.000397482404245819,0.000820086934653227,0.722386394274609,3,61
22,0.700038105606968,154.980621337891,0.999335355473489,120.44507598877,0.991725299288894,107.78596496582,0.988068439743041,128.038635253906,1,67974,-0.00596550705481541,0.00113423195930796,0.00130588105318195,0.000919402368112249,0.00144690092084767,NaN,0.960099220275879,0.766749051107776,0.37860064142172,0.879398675222521,0.35884553194046,0.0694473193955703,0.367361049813164,0.685735254149867,-0.00550468863523782,0.00056610516990045,0.0010166276563948,0.000565069810250318,0.00180052769511683,0.722386394274609,3,61
23,0.733373253493014,154.915832519531,0.998917588682603,120.355827331543,0.9909904402623,107.887214660645,0.988996590527989,128.275390625,1,67691,-0.0019463636070256,0.00224543068210332,0.00230315621750312,0.00142746224203241,0.00240296535237062,NaN,0.960240542888641,0.766399275137512,0.376830006943316,0.875737424963776,0.35909429192543,0.0737166218174291,0.367729831144465,0.685091297487767,-0.007451280548791,0.00133288632706738,0.00175056183130755,0.00149454113504516,0.0026090249749255,0.722386394274609,3,61
24,0.76670840137906,154.961517333984,0.99921217035286,120.342788696289,0.990883082245848,107.862113952637,0.988766493618752,128.177581787109,1,67822,-0.0017744520038992,0.00319736500538356,0.00321466775710923,0.00179348762771023,0.00327703520586714,NaN,0.95952296257019,0.766324594772591,0.376500250656129,0.877432208652453,0.359158396720886,0.0722805837300766,0.367520863436643,0.685084938887582,-0.00663254842331736,0.00196376554872101,0.00232625049941672,0.00215106915846473,0.00304002227872804,0.722386394274609,3,61
25,0.800043549265106,154.882263183594,0.99870112920546,120.372291564941,0.99112600410051,107.834526062012,0.988513596833403,128.274490356445,1,67387,-0.00358502562898855,0.00364147919387135,0.00370858212833756,0.0019379242606262,0.00376896481420211,NaN,0.959984600543976,0.766042906396387,0.375844005520353,0.871804491823639,0.359184205532074,0.0792020285655144,0.367014409307433,0.683935288706276,-0.00695887974145506,0.0022901636342739,0.00257674933169544,0.00237180029174138,0.00299029121019302,0.722386394274609,3,61
26,0.833378697151152,154.917098999023,0.998925755108331,120.379463195801,0.991185054150519,107.889129638672,0.989014145033831,128.255249023438,1,67384,-0.00253085132767134,0.00336145103687167,0.00354473016169385,0.00181136059870243,0.00364677213539649,NaN,0.959574401378632,0.765587280857968,0.373708892318651,0.87176567998344,0.359453946352005,0.0790985303249845,0.369390359729313,0.684233363610117,-0.00702054029329468,0.00220603098033949,0.00239935295978021,0.00211454289171186,0.00248154102701656,0.722386394274609,3,61
27,0.866713845037198,154.939361572266,0.999069307097946,120.389030456543,0.991263829429998,107.876472473145,0.988898117443428,128.283630371094,1,67105,-0.0028929471341621,0.00235620511670187,0.00266589189556,0.00140745142202001,0.00283118511733031,NaN,0.959821939468384,0.765472021458908,0.373489307801207,0.86815617884496,0.359076589345932,0.0831478989857172,0.369346546457045,0.683615534612572,-0.00703966240529518,0.00169760427391655,0.00178515849755408,0.00146184015608254,0.00164130843684476,0.722386394274609,3,61
28,0.900048992923244,155.019470214844,0.999585858122946,120.38451385498,0.991226640462333,107.800956726074,0.98820586844415,128.107147216797,1,67387,-0.00370561696191352,0.000843064226202137,0.00122474080794885,0.000769592750969264,0.00143663853408225,NaN,0.960320591926575,0.766018173633886,0.375294938192826,0.871804491823639,0.359051436185837,0.0793055268060443,0.368409337112499,0.684276765841954,-0.00558025078809391,0.000848345523927798,0.000823587977790202,0.000588035957402352,0.00065432063721599,0.722386394274609,3,61
29,0.933384140809291,155.176940917969,1.00060124985209,120.612426757812,0.99310323848776,107.650497436523,0.986826615815866,127.735641479492,1,67105,-0.0119355872454887,-0.000820392581141489,-0.00046353065424897,-1.56562551269168e-05,-0.00025401606121502,NaN,0.960890233516693,0.767453990015647,0.380210118471053,0.86815617884496,0.35962587594986,0.0847779962740633,0.365352805305119,0.683219438039476,-0.0040135102432413,-0.000181670058639326,-0.000318852971273347,-0.000301333977541475,-0.000295623398076222,0.722386394274609,3,61
30,0.966719288695337,155.145660400391,1.00039954897566,120.530624389648,0.992429691002451,107.691139221191,0.987199176981672,127.792259216309,1,67644,-0.00906967854274954,-0.00226181620975227,-0.00202276177923274,-0.000828480855385766,-0.0018666240775365,NaN,0.960996270179749,0.76757731653953,0.380994618887115,0.875129372800662,0.359188467264175,0.0753725936659077,0.366418307610431,0.684988577388384,-0.00486232119065936,-0.00119517370938204,-0.00143868368218028,-0.00102664239538134,-0.00107353521622164,0.722386394274609,3,61
