frame_index,time_s,R_skin_raw,R_normalized,G_skin_raw,G_normalized,B_skin_raw,B_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm,bisenet_conf,vote_mean,highconf_pct,roi_coverage,green_cv,hair_rej_frac,clust_agree,quality_score,BVP_pca,BVP_ham_tight,BVP_ham_adapt,BVP_el_tight,BVP_el_adapt,f_p1_adapt,f_p2_adapt,N_ham_mid
15,0.466692070404645,155.185241699219,1.00342233858993,120.63313293457,0.998551686558378,108.238433837891,0.999850133050823,128.413177490234,1,68081,0.0010501939519037,0.000694235288855411,0.000901952391799767,-0.000819440577317336,0.000837998250268185,NaN,0.961195707321167,0.766249026894435,0.376874605249629,0.880782964189609,0.35756915807724,0.0691109501138481,0.423392723373628,0.697169524865689,-0.00129624692484694,0.000200651700885846,0.000218699982155058,0.000178757684522038,-0.000100899026015459,0.857877065500659,3.2357453557067,61
16,0.500027218290691,155.16374206543,1.00328332271072,120.641830444336,0.998623680983409,108.184387207031,0.999350878496413,128.248092651367,1,68473,-0.000236023831708621,0.000621856032220824,0.000870617816826585,-0.000950769824321228,0.000783178431350533,NaN,0.961082994937897,0.76561077602364,0.376776247572036,0.885854377975574,0.358175247907639,0.0640654108880149,0.42307186774349,0.697756811745818,-0.00403384873204804,-9.48426158682794e-05,-5.23751591378093e-05,-0.000161763067500568,-0.000264447082055756,0.857877065500659,3.2357453557067,61
17,0.533362366176737,155.130249023438,1.00306675787404,120.649841308594,0.998689991638043,108.207557678223,0.99956491521038,128.256011962891,1,67769,-0.000315947169390152,0.000336606596062283,0.000625544454357995,-0.000998051545826837,0.000524620631416544,NaN,0.961323618888855,0.765226972017688,0.376056899172188,0.876746532808942,0.357743620872498,0.0733414406955082,0.423172837137924,0.696276236042055,-0.00290452506311202,-0.000510006808260265,-0.000441131827796349,-0.000626687312079137,-0.000552398412229333,0.857877065500659,3.2357453557067,61
18,0.566697514062784,155.060531616211,1.00261596756026,120.688148498535,0.999007082873202,108.166893005371,0.999189276196405,128.175704956055,1,67923,-0.00253904051920473,-4.20312892402789e-05,0.000264204394576458,-0.000927244349404384,0.000171534131252861,NaN,0.961715459823608,0.765734729031403,0.377559883986279,0.878738873939143,0.357862025499344,0.0707281101221279,0.422478394652769,0.696754992073196,-0.00392338389247845,-0.000894354415419758,-0.000799011060577397,-0.00104290837743496,-0.0008059740027642,0.857877065500659,3.2357453557067,61
19,0.60003266194883,155.120178222656,1.00300164042885,120.63843536377,0.998595577896445,108.162170410156,0.999145651327802,128.234497070312,1,67843,-0.000829179715972683,-0.000318394433340553,-3.80900877528371e-05,-0.000716792417042621,-0.000103919140975073,NaN,0.961425185203552,0.765998948552786,0.377386023613343,0.877703891533844,0.358015447854996,0.0722417718898779,0.422755479563109,0.696548498421687,-0.00376953715359203,-0.00108514184671244,-0.0009652707448071,-0.0012322567168203,-0.00085746340603456,0.857877065500659,3.2357453557067,61
20,0.633367809834876,155.102203369141,1.00288541565546,120.723976135254,0.999303649381926,108.108833312988,0.998652951075138,128.006576538086,1,68153,-0.00411016823144028,-0.000291477247000179,-8.69780605507108e-05,-0.00036958131605609,-0.000125234941078921,NaN,0.96150940656662,0.765879711824865,0.377562249644183,0.881714448354378,0.358406752347946,0.0679336576278203,0.4217862749989,0.697041163785957,-0.00356616566029351,-0.000963003804491779,-0.000822397479519371,-0.00107262562122118,-0.000590220969604143,0.857877065500659,3.2357453557067,61
21,0.666702957720922,155.102844238281,1.00288955949288,120.60375213623,0.998308484338382,108.05876159668,0.998190414705772,128.269989013672,1,67461,-0.00174569202842739,0.00015442127123623,0.000248029953166949,8.49689947105964e-05,0.000221444721127527,NaN,0.960761725902557,0.766067308024884,0.377062302663761,0.872761850548541,0.35919713973999,0.076743945352929,0.367145461822386,0.684553954188625,-0.00428083477241238,-0.00049731356995428,-0.000341303836075384,-0.000543772305031858,1.5186836217066e-05,0.857877065500659,3.2357453557067,61
22,0.700038105606968,155.134536743164,1.00309448211965,120.640830993652,0.998615407939831,108.009384155273,0.997734291685425,128.038635253906,1,67974,-0.00329173190831503,0.000981375064166543,0.000962382629873444,0.000587990049290695,0.000925656249811297,NaN,0.960099220275879,0.766749051107776,0.37860064142172,0.879398675222521,0.35884553194046,0.0694473193955703,0.367361049813164,0.685735254149867,-0.00348473794382343,0.000234574442182417,0.000399507932225758,0.000257542799636655,0.000864357676897658,0.857877065500659,3.2357453557067,61
23,0.733373253493014,155.073394775391,1.00269914029708,120.554588317871,0.997901526377944,108.116134643555,0.998720396954383,128.275390625,1,67691,0.000295043271598933,0.00198803545618092,0.00189291543115783,0.0010626563767045,0.00183665158034894,NaN,0.960240542888641,0.766399275137512,0.376830006943316,0.875737424963776,0.35909429192543,0.0737166218174291,0.367729831144465,0.685091297487767,-0.00422825801121759,0.00106215805231694,0.00122887232155266,0.00113982876253858,0.00176945198896668,0.857877065500659,3.2357453557067,61
24,0.76670840137906,155.122817993164,1.00301870909251,120.543678283691,0.997811217581633,108.088424682617,0.998464426804522,128.177581787109,1,67822,0.000516781205702616,0.00286891123940877,0.00275891780597975,0.00142429994428492,0.00269370638154843,NaN,0.95952296257019,0.766324594772591,0.376500250656129,0.877432208652453,0.359158396720886,0.0722805837300766,0.367520863436643,0.685084938887582,-0.00335577811530451,0.00176754901484138,0.0019286714184742,0.00187010939020772,0.00250078281256356,0.857877065500659,3.2357453557067,61
25,0.800043549265106,155.043914794922,1.00250852377569,120.571807861328,0.998044062708904,108.059272766113,0.998195136622083,128.274490356445,1,67387,-0.00131734122590718,0.00332097743591585,0.00325602933535319,0.00159932575349137,0.00320771016265156,NaN,0.959984600543976,0.766042906396387,0.375844005520353,0.871804491823639,0.359184205532074,0.0792020285655144,0.367014409307433,0.683935288706276,-0.00457136873627991,0.00214874696134744,0.00229713436825206,0.00224279335350811,0.00285484567172857,0.857877065500659,3.2357453557067,61
26,0.833378697151152,155.059158325195,1.00260708790865,120.56103515625,0.997954890666673,108.092575073242,0.998502765945911,128.255249023438,1,67384,-0.000352689159000025,0.0031542799816249,0.00316665999492594,0.00154090611391092,0.00315942522754826,NaN,0.959574401378632,0.765587280857968,0.373708892318651,0.87176567998344,0.359453946352005,0.0790985303249845,0.369390359729313,0.684233363610117,-0.00472384130847859,0.00208064481295959,0.00220979743518134,0.00214157318775945,0.00271621962057806,0.857877065500659,3.2357453557067,61
27,0.866713845037198,155.080276489258,1.00274363721796,120.567886352539,0.998011602064636,108.076454162598,0.998353849391215,128.283630371094,1,67105,-0.000629009637991701,0.00236217831293148,0.00244244399962451,0.00124088121531385,0.00248147974949297,NaN,0.959821939468384,0.765472021458908,0.373489307801207,0.86815617884496,0.359076589345932,0.0831478989857172,0.369346546457045,0.683615534612572,-0.0037006355130441,0.0015542845748996,0.00165867060342354,0.00157445578815799,0.00209316141683788,0.857877065500659,3.2357453557067,61
28,0.900048992923244,155.149398803711,1.00319057968271,120.553932189941,0.997896095219564,107.991195678711,0.997566276036397,128.107147216797,1,67387,-0.00112844550920946,0.00112397753149069,0.00122574234718122,0.000736175123849678,0.00129280985402122,NaN,0.960320591926575,0.766018173633886,0.375294938192826,0.871804491823639,0.359051436185837,0.0793055268060443,0.368409337112499,0.684276765841954,-0.00408091898964457,0.000681695465114375,0.000757003558074331,0.00067249660677727,0.00111719455202771,0.857877065500659,3.2357453557067,61
29,0.933384140809291,155.291870117188,1.00411179420663,120.758689880371,0.999590995552006,107.815483093262,0.995943134923664,127.735641479492,1,67105,-0.00834734095474685,-0.000260132444607052,-0.000197392011232755,0.000102879084955773,-0.00013444016694396,NaN,0.960890233516693,0.767453990015647,0.380210118471053,0.86815617884496,0.35962587594986,0.0847779962740633,0.365352805305119,0.683219438039476,-0.00151491843263214,-0.000335264428205134,-0.000291979161540007,-0.000347114724922239,6.99530838215839e-06,0.857877065500659,3.2357453557067,61
30,0.966719288695337,155.248199462891,1.00382942128519,120.666702270508,0.998829559777796,107.845314025879,0.996218697502397,127.792259216309,1,67644,-0.00574905709688947,-0.00147351655533949,-0.00149261860937001,-0.000552866192458764,-0.0014570963150893,NaN,0.960996270179749,0.76757731653953,0.380994618887115,0.875129372800662,0.359188467264175,0.0753725936659077,0.366418307610431,0.684988577388384,-0.00225621566178135,-0.00126194464488314,-0.00125223088145341,-0.00124317090587834,-0.000993289339157331,0.857877065500659,3.2357453557067,61
31,1.00005443658138,155.226745605469,1.00369070139437,120.711143493652,0.999197426028503,107.850471496582,0.996266339523682,127.785781860352,1,67458,-0.00699850874093941,-0.00228165534159289,-0.00238316919674719,-0.00111789297355064,-0.00237451894766154,NaN,0.960321485996246,0.764767213179559,0.376115508909247,0.872723038708342,0.358872205018997,0.0767827571931277,0.392377479320466,0.689224068848166,-0.00195679407738839,-0.00189552988205791,-0.00191966164067277,-0.00181798656235623,-0.00168157348327688,0.857877065500659,3.2357453557067,61
32,1.03338958446743,155.220352172852,1.00364936168295,120.667739868164,0.998838148586396,107.858695983887,0.996342313042831,127.804878234863,1,67507,-0.0057546911195078,-0.00258647512705099,-0.0027279263010094,-0.00148921754916022,-0.00271915119759743,103,0.960089206695557,0.764577500604876,0.373916779000696,0.873356965431588,0.359777182340622,0.0757995239080936,0.393188854489164,0.689447648867402,-0.00413625076699013,-0.00211702381222274,-0.00217416720994945,-0.00196756849491351,-0.00194817661458629,0.857877065500659,3.2357453557067,61
33,1.06672473235347,155.157653808594,1.00324395625521,120.702117919922,0.999122716024282,107.834907531738,0.996122567743473,127.984390258789,1,66937,-0.0075390967701848,-0.0024257505703291,-0.00254865882508736,-0.00159759719832615,-0.00250542061078072,103,0.960764229297638,0.763738042238722,0.373664789279472,0.865982715793831,0.358915328979492,0.0843381287518112,0.391188729701062,0.687682311112076,-0.00315234754133382,-0.00191545032149351,-0.0020039051584243,-0.00170180209402994,-0.00179646714365587,0.857877065500659,3.2357453557067,61
34,1.10005988023952,155.177719116211,1.00337369783162,120.627227783203,0.998502806132962,107.766235351562,0.995488210001486,127.809875488281,1,67640,-0.00653209687053183,-0.00193442920517568,-0.00200434781159846,-0.00141909263697316,-0.00190808780680392,103,0.961608290672302,0.764217425586438,0.375206978119456,0.875077623680397,0.358109980821609,0.0729403850134548,0.391809580130101,0.689937012209231,-0.00177848920992138,-0.00137897057637916,-0.0014964318787671,-0.00113101912857947,-0.00133010081608913,0.857877065500659,3.2357453557067,61
35,1.13339502812557,155.131866455078,1.00307721613039,120.664726257324,0.998813203149653,107.79231262207,0.995729098209698,127.84895324707,1,67402,-0.0074404698217041,-0.00129358201751687,-0.00132731529680791,-0.000982844706359605,-0.0011905695368883,103,0.96114706993103,0.763666755684797,0.375463636093884,0.871998551024633,0.357890725135803,0.0764851997516042,0.392599626123854,0.689302411884231,-0.00290195804730321,-0.000658854752382295,-0.000802665601645532,-0.000424803857798824,-0.000712583101061686,0.857877065500659,3.2357453557067,61
36,1.16673017601161,155.316299438477,1.00426975334262,120.846519470215,1.00031801293881,108.03995513916,0.998016690471354,127.903358459473,1,68100,-0.00669924520770143,-0.000683471384991157,-0.000744198336022705,-0.000365211740560474,-0.000603462544408383,103,0.963684141635895,0.765403817914831,0.37798825256975,0.882170060624903,0.357399135828018,0.0655344836520027,0.38697503671072,0.690911288949764,-0.000747700760397495,7.93101945056048e-05,-8.80643697265583e-05,0.000241811885366747,-0.000114291307855642,0.857877065500659,3.2357453557067,61
37,1.20006532389766,155.271133422852,1.0039777114672,120.827194213867,1.00015804637863,108.100952148438,0.998580148992317,128.067779541016,1,67258,-0.00551869380203962,-0.000244676767447037,-0.000406028580266492,0.000322315140625934,-0.000298631762845975,103,0.964076399803162,0.765098575634125,0.377367748074579,0.871262759728483,0.357246547937393,0.0787994196590497,0.386719795414672,0.688774867015102,-0.000416092607749899,0.00069999330118439,0.000511808285213266,0.000736379104654396,0.000334744208147466,0.857877065500659,3.2357453557067,61
38,1.23340047178371,155.182037353516,1.00340161940282,120.802062988281,0.999950020382096,108.158500671387,0.999111752197273,127.955863952637,1,67698,-0.0045835389293723,-4.79062288415746e-05,-0.000348288528510355,0.000953804735015618,-0.000287517069467742,103,0.963355541229248,0.764862575950053,0.380572542763449,0.876962536919011,0.356824398040771,0.0718819627959998,0.386761795030872,0.689662645456137,-0.00152104601979143,0.00112402886064136,0.000917695798648181,0.000996922528341088,0.000572184750490254,0.857877065500659,3.2357453557067,61
39,1.26673561966975,155.176300048828,1.00336452219162,120.77766418457,0.999748057073982,108.128326416016,0.998833018182212,127.980392456055,1,67590,-0.0044748985768952,-7.92225390161962e-05,-0.000494179655222642,0.00141159739865475,-0.000461091214245878,103,0.963293373584747,0.764417813285989,0.381328598905163,0.875563500699518,0.356600075960159,0.0733975853671175,0.386595650244119,0.68928242244347,-0.00135842326036626,0.00133135684405026,0.00110950289113053,0.001033598412696,0.000605062089487299,0.857877065500659,3.2357453557067,61
40,1.3000707675558,155.142105102539,1.00314341886634,120.765403747559,0.99964657019589,108.143920898438,0.998977071867872,127.725158691406,1,67922,-0.00414944663073963,-0.00025228118258494,-0.000701403883913902,0.00160819299669658,-0.000658260311222294,103,0.962597966194153,0.763836950227221,0.383130649863078,0.879864241670553,0.356205195188522,0.0680993833877403,0.386575778098407,0.689836135871625,-0.00197007430577564,0.00134408840712947,0.00110950650392145,0.000906658532478591,0.00048841733133479,0.857877065500659,3.2357453557067,61
41,1.33340591544184,155.222900390625,1.00366583836984,120.793586730957,0.999879857394192,108.008575439453,0.997726821190963,128.217498779297,1,66741,-0.00650459416599902,-0.000451997157955873,-0.000835782444744527,0.00150174288437378,-0.000752672362106448,103,0.957465648651123,0.767024767384366,0.385130579403965,0.864565521529613,0.356598347425461,0.0787216954246334,0.371495782202844,0.684475050812281,-0.00270279272573703,0.00120070344822704,0.000956689518601614,0.000692237660905556,0.000292420251165929,0.857877065500659,3.2357453557067,61
42,1.36674106332789,155.640991210938,1.00636919897338,121.249870300293,1.00365678597613,108.527839660645,1.0025235129227,128.248489379883,1,67768,-0.00670298925997154,-0.000595108226837168,-0.000840316134077204,0.00110473896527213,-0.000715526837561913,103,0.963671565055847,0.770742336599378,0.389977570534766,0.877130764551326,0.354787111282349,0.0687539638368646,0.360538897414709,0.686173503852881,0.00482676843455073,0.000934143990143191,0.000684931327129198,0.000450096043948612,7.17653158943001e-05,0.857877065500659,3.2357453557067,61
43,1.40007621121394,155.620071411133,1.00623393228041,121.198471069336,1.0032313241854,108.559593200684,1.00281683554487,128.350708007812,1,67544,-0.00497009975016338,-0.000675931406449043,-0.000765264515338102,0.00048128627286698,-0.000626552977763328,103,0.964067876338959,0.770998657665127,0.390915551344309,0.874231501016037,0.354838848114014,0.0717826587799796,0.359780291365628,0.685687533486094,0.0045897540355499,0.000563107865589805,0.00031427984189557,0.00020471733182023,-0.000151882991580006,0.857877065500659,3.2357453557067,61
44,1.43341135909998,155.617492675781,1.00621725826793,121.214233398438,1.00336179829252,108.536422729492,1.00260279883091,128.316452026367,1,67572,-0.00578368033919879,-0.000766763307465142,-0.000739566894176361,-0.000264233184082963,-0.000625773598625463,103,0.963585436344147,0.768306399100219,0.384671165571539,0.874593908957948,0.355097055435181,0.0709931271922445,0.359808796542947,0.685160497863911,0.00301140211668775,9.87960214445606e-05,-0.000142412474707052,-5.30766226487128e-05,-0.000387637234945259,0.857877065500659,3.2357453557067,61
45,1.46674650698603,155.5556640625,1.00581747661955,121.156494140625,1.00288385635512,108.543640136719,1.00266946947016,128.372833251953,1,67329,-0.00460849882842884,-0.000966115561349734,-0.000892672259792133,-0.00100480006402733,-0.000828184266740282,103,0.964327335357666,0.768475198898939,0.384767336511756,0.87144872574779,0.355706185102463,0.0747595811599643,0.358612187913084,0.684537778216227,0.00335800530873915,-0.000438236505227542,-0.000662871264080099,-0.000346631088367247,-0.000656269802669545,0.857877065500659,3.2357453557067,61
46,1.50008165487207,155.51594543457,1.00556065736221,121.154792785645,1.00286977323513,108.562561035156,1.00284425085002,128.472991943359,1,67700,-0.00455031656089316,-0.00132056378408835,-0.001264481514042,-0.00161432873800387,-0.00124520894101113,103,0.96368932723999,0.769158050221566,0.385805022156573,0.876250630978113,0.355627447366714,0.0692975757497314,0.360162481536189,0.685698826041591,0.00239907427643457,-0.00100131935194241,-0.00119896901055591,-0.000686545664829763,-0.000964683187258187,0.857877065500659,3.2357453557067,61
47,1.53341680275812,155.514617919922,1.00555207369898,121.12313079834,1.00260768826682,108.522529602051,1.00247446137416,128.377349853516,1,67544,-0.00437869446562456,-0.00176586080763926,-0.00175263651637864,-0.00198843943873661,-0.00175040225889674,103,0.964112758636475,0.768792688222986,0.385348809664811,0.874231501016037,0.354901105165482,0.0715367391051112,0.359498993248845,0.685240647696667,0.00475298417490202,-0.00151135110206891,-0.00167074744688842,-0.00104786866176263,-0.00128489457704536,0.857877065500659,3.2357453557067,61
48,1.56675195064417,155.556243896484,1.00582122580579,121.182243347168,1.00309699774501,108.438186645508,1.00169534518289,128.310424804688,1,67593,-0.00701091475500454,-0.00212620300250138,-0.0021316243943264,-0.00206355776619086,-0.00211537873418945,103,0.963493764400482,0.768866598612282,0.384507271463021,0.874865714914381,0.354294925928116,0.0714202508380684,0.359652626751291,0.685150046038744,0.00509979751512651,-0.00186684457911027,-0.0019767520657248,-0.0013621970807593,-0.00154761292563347,0.857877065500659,3.2357453557067,61
49,1.60008709853021,155.640090942383,1.00636337786843,121.16170501709,1.00292698985713,108.40062713623,1.00134839004859,128.212951660156,1,67408,-0.00642990848146643,-0.00217944302804966,-0.00214245969448813,-0.00182609355961869,-0.00209966105156949,103,0.963204026222229,0.76888994382467,0.384168051269879,0.872471233869611,0.355172336101532,0.0750961028203104,0.358577616900071,0.684279142249256,0.00638217928939705,-0.0019690916526076,-0.00201935458372989,-0.00153063591180579,-0.00165577639975278,0.857877065500659,3.2357453557067,61
50,1.63342224641626,155.732421875,1.00696038644551,121.090423583984,1.0023369513369,108.328384399414,1.00068104936879,128.130569458008,1,67826,-0.00501533971546739,-0.00175847022290154,-0.00161335799140633,-0.00131486051026634,-0.00155955596581805,103,0.961922466754913,0.770515731430425,0.387933830684398,0.877881466716714,0.354840904474258,0.069763528817903,0.359847256214431,0.685391049606835,0.00851679535913354,-0.00175438775813704,-0.00173702809536458,-0.0014549670036045,-0.0015151517207284,0.857877065500659,3.2357453557067,61
51,1.6667573943023,155.747146606445,1.00705559604341,120.954063415527,1.00120821768902,108.253913879395,0.999993129591039,128.14045715332,1,67712,-0.00251906559910611,-0.000838017528944101,-0.000552273237570812,-0.000611656221746035,-0.000520768834176069,103,0.965495049953461,0.770267210144928,0.386135396975425,0.876405948667504,0.354851961135864,0.0702812544492046,0.247843809073724,0.663750965620223,0.00882164607458013,-0.00122144836407194,-0.0011316467669436,-0.00107606539540016,-0.00107123302216307,0.857877065500659,3.2357453557067,61
52,1.70009254218835,155.788070678711,1.00732020966161,120.925231933594,1.00096956248534,108.119697570801,0.998753309415832,128.160079956055,1,67602,-0.00365661346022558,0.000436368512185754,0.000836719403636805,0.000173189192114698,0.000815993650547449,103,0.96540766954422,0.769863810735383,0.384722345492737,0.874982203181424,0.354795604944229,0.0710966723185048,0.248927546522292,0.663734721266629,0.00796583261357525,-0.000443007115206025,-0.000279832349435125,-0.000405217565392002,-0.000338715755845018,0.857877065500659,3.2357453557067,61
53,1.7334276900744,155.695083618164,1.00671895858431,120.880149841309,1.00059639138227,108.240539550781,0.999869584526968,128.235122680664,1,67467,-0.00117327540117942,0.00179179592707714,0.00222456875655142,0.000922575295618674,0.00214569002159724,103,0.965914011001587,0.769141456810984,0.383194747061526,0.873234879175781,0.354697436094284,0.0732840631107545,0.248299168482369,0.663241177711347,0.00686464645018794,0.000444318140582856,0.000677498554441352,0.000463474834236144,0.000587405034535555,0.857877065500659,3.2357453557067,61
