frame_index,time_s,R_skin_raw,R_normalized,G_skin_raw,G_normalized,B_skin_raw,B_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm,bisenet_conf,vote_mean,highconf_pct,roi_coverage,green_cv,hair_rej_frac,clust_agree,quality_score,BVP_pca,BVP_ham_tight,BVP_ham_adapt,BVP_el_tight,BVP_el_adapt,f_p1_adapt,f_p2_adapt,N_ham_mid
40,1.3000707675558,155.112457275391,1.00239186795131,120.72127532959,0.998252253261765,108.102836608887,0.997185827162723,127.725158691406,1,67922,-0.00421252567083369,-0.000220390075110305,-0.000712755996397223,0.00172221449791042,-0.000665865472909236,103,0.962597966194153,0.763836950227221,0.383130649863078,0.879864241670553,0.356205195188522,0.0680993833877403,0.386575778098407,0.689836135871625,-0.00164418982185334,0.00139726958717257,0.00115959438553521,0.00105815488762885,0.000428965380787885,0.854215155467523,3.2357453557067,61
41,1.33340591544184,155.144546508789,1.00259923999075,120.718605041504,0.998230172472017,107.948318481445,0.995760487259,128.217498779297,1,66741,-0.00655918006705172,-0.000387085188700461,-0.000837665450468526,0.00164912684830554,-0.000757629603416101,103,0.957465648651123,0.767024767384366,0.385130579403965,0.864565521529613,0.356598347425461,0.0787216954246334,0.371495782202844,0.684475050812281,-0.00269317136478498,0.00128042917224591,0.00103686308455389,0.000848193456413557,0.000258670223798848,0.854215155467523,3.2357453557067,61
42,1.36674106332789,155.537628173828,1.00513947351807,121.147735595703,1.00177868156044,108.436904907227,1.00026741301985,128.248489379883,1,67768,-0.00677216336636424,-0.000493644333342007,-0.000825237964444918,0.00127233452167356,-0.000709233428748366,103,0.963671565055847,0.770742336599378,0.389977570534766,0.877130764551326,0.354787111282349,0.0687539638368646,0.360538897414709,0.686173503852881,0.00515099682223611,0.00103863767994606,0.000792837609904249,0.000610819880387925,6.95828986801382e-05,0.854215155467523,3.2357453557067,61
43,1.40007621121394,155.510986328125,1.00496730443539,121.090461730957,1.00130508016433,108.463661193848,1.0005142242104,128.350708007812,1,67544,-0.00496117801830101,-0.000536134519025233,-0.000725839800678105,0.000653438374547881,-0.000601427050339128,103,0.964067876338959,0.770998657665127,0.390915551344309,0.874231501016037,0.354838848114014,0.0717826587799796,0.359780291365628,0.685687533486094,0.00494345785851449,0.000685943974831529,0.000442847098189666,0.000368244696213016,-0.000119189214230031,0.854215155467523,3.2357453557067,61
44,1.43341135909998,155.502243041992,1.00491080221067,121.099601745605,1.00138065955324,108.434700012207,1.000247074145,128.316452026367,1,67572,-0.00576092105170647,-0.000594339026964994,-0.000675744495998748,-0.000104292064757134,-0.000582379085551542,103,0.963585436344147,0.768306399100219,0.384671165571539,0.874593908957948,0.355097055435181,0.0709931271922445,0.359808796542947,0.685160497863911,0.00327520895726949,0.000227623067967802,-6.17858361820684e-06,0.000104381812789774,-0.00032391104711826,0.854215155467523,3.2357453557067,61
45,1.46674650698603,155.435485839844,1.00447939342677,121.037162780762,1.00086434760097,108.436889648438,1.00026727226639,128.372833251953,1,67329,-0.00452814067186139,-0.00077811302916845,-0.000816890300727888,-0.000873375484110389,-0.00077956160432267,103,0.964327335357666,0.768475198898939,0.384767336511756,0.87144872574779,0.355706185102463,0.0747595811599643,0.358612187913084,0.684537778216227,0.00359707968373343,-0.000320813795377649,-0.000536932282748137,-0.000213007993777031,-0.000574680494661509,0.854215155467523,3.2357453557067,61
46,1.50008165487207,155.392944335938,1.00420447509774,121.031364440918,1.00081640074323,108.451538085938,1.00040239558714,128.472991943359,1,67700,-0.00442328812801221,-0.0011443302980596,-0.00120142311761412,-0.00152568103228045,-0.00121578769559305,103,0.96368932723999,0.769158050221566,0.385805022156573,0.876250630978113,0.355627447366714,0.0692975757497314,0.360162481536189,0.685698826041591,0.00256775536602011,-0.000914579408049133,-0.00110303440693891,-0.0006012699432361,-0.00088600380536996,0.854215155467523,3.2357453557067,61
47,1.53341680275812,155.390441894531,1.00418830343133,120.997978210449,1.00054032778341,108.408851623535,1.00000863778526,128.377349853516,1,67544,-0.00427269797603924,-0.00163219299509538,-0.00173253782794681,-0.00195324736970173,-0.001769035771382,103,0.964112758636475,0.768792688222986,0.385348809664811,0.874231501016037,0.354901105165482,0.0715367391051112,0.359498993248845,0.685240647696667,0.00495937908177393,-0.00147182874725549,-0.00162160233034094,-0.00103607023932932,-0.00123195723523852,0.854215155467523,3.2357453557067,61
48,1.56675195064417,155.425323486328,1.0044137206839,121.048767089844,1.00096030440441,108.312896728516,0.999123509657623,128.310424804688,1,67593,-0.00702459110646281,-0.00205887515423822,-0.00217927529141509,-0.0020875960505521,-0.00220486922647926,103,0.963493764400482,0.768866598612282,0.384507271463021,0.874865714914381,0.354294925928116,0.0714202508380684,0.359652626751291,0.685150046038744,0.00511253646608712,-0.00188372983158378,-0.00198363326870426,-0.00144140527572028,-0.00153767320901112,0.854215155467523,3.2357453557067,61
49,1.60008709853021,155.496002197266,1.00487047165236,121.015205383301,1.00068278042127,108.259483337402,0.998630802173992,128.212951660156,1,67408,-0.00651838526371384,-0.00218564574208812,-0.00226651267323498,-0.00190924808756106,-0.0022669585886623,103,0.963204026222229,0.76888994382467,0.384168051269879,0.872471233869611,0.355172336101532,0.0750961028203104,0.358577616900071,0.684279142249256,0.00626213025922512,-0.00204126935773829,-0.00208099636334665,-0.00170349636264427,-0.0016936365620016,0.854215155467523,3.2357453557067,61
50,1.63342224641626,155.583190917969,1.00543391617606,120.938636779785,1.00004962954724,108.179191589355,0.997890157472132,128.130569458008,1,67826,-0.00520033965752154,-0.00182484446832021,-0.00180091744199355,-0.00145068711472174,-0.00179098611690724,103,0.961922466754913,0.770515731430425,0.387933830684398,0.877881466716714,0.354840904474258,0.069763528817903,0.359847256214431,0.685391049606835,0.00818154813018024,-0.00187022645442194,-0.00184148725739806,-0.00170585380567194,-0.00158986167313491,0.854215155467523,3.2357453557067,61
51,1.6667573943023,155.600463867188,1.0055455401174,120.803291320801,0.998930448946878,108.102722167969,0.99718477151178,128.14045715332,1,67712,-0.00275112606827976,-0.000934610071480407,-0.0007716133940383,-0.000787571406424989,-0.000784656575370868,103,0.965495049953461,0.770267210144928,0.386135396975425,0.876405948667504,0.354851961135864,0.0702812544492046,0.247843809073724,0.663750965620223,0.00853470700594263,-0.00136149010802331,-0.00125905734700431,-0.00137324628393339,-0.00115797060885518,0.854215155467523,3.2357453557067,61
52,1.70009254218835,155.649276733398,1.00586098622019,120.779304504395,0.998732100366971,107.976936340332,0.996024470371569,128.160079956055,1,67602,-0.00390849097167109,0.000345656796323137,0.000626112995348782,-2.50669903837732e-05,0.000559935900268201,103,0.96540766954422,0.769863810735383,0.384722345492737,0.874982203181424,0.354795604944229,0.0710966723185048,0.248927546522292,0.663734721266629,0.00764568897542943,-0.000584668103636366,-0.000407190264566289,-0.00070819927023479,-0.000405526395289814,0.854215155467523,3.2357453557067,61
53,1.7334276900744,155.563262939453,1.00530513449108,120.743362426758,0.998434892936965,108.106178283691,0.997216652170269,128.235122680664,1,67467,-0.00133918007647235,0.00173688624115353,0.002058821249268,0.000723176028296286,0.00193387563882239,103,0.965914011001587,0.769141456810984,0.383194747061526,0.873234879175781,0.354697436094284,0.0732840631107545,0.248299168482369,0.663241177711347,0.00673236520713192,0.000321634252783691,0.000571129596544874,0.000193796817453535,0.000570237930225323,0.854215155467523,3.2357453557067,61
