frame_index,time_s,G_skin_raw,G_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm,bisenet_conf,vote_mean,highconf_pct,roi_coverage,green_cv,hair_rej_frac,quality_score
455,15.134157140264925,120.06314849853516,0.9969966539663784,116.56724548339844,1.0,59037.0,-0.003285707606223487,-0.0008061080486904186,-0.0007100694237420123,-0.001049918923120323,-0.0006696418311327127,101.94615908410668,0.9638428688049316,0.9433688477847225,0.9072784863729526,0.7280878090892273,0.33266955614089966,0.22726768206203365,0.7795415361752535
456,15.16749228815097,120.07889556884766,0.9971274166242603,116.4166488647461,1.0,59065.0,-0.004006171043254958,-0.0012979388225090628,-0.0012099436425208469,-0.0010699884642533253,-0.0011952443240242439,102.07351399484611,0.9622838497161865,0.9421371934874009,0.9061711673579954,0.7284061760063141,0.33296629786491394,0.22628502367797948,0.7789624485511102
457,15.200827436037018,120.0901107788086,0.9972205470056006,116.6781234741211,1.0,59193.0,-0.002722431402172043,-0.0019464767726982556,-0.0018109164806378519,-0.0011714759622091725,-0.0018590415617785617,102.20086890558555,0.9601959586143494,0.94047719606485,0.9032486949470376,0.7301557932131888,0.3361507058143616,0.2256102825987739,0.7780560300807625
458,15.234162583923064,120.0515365600586,0.9969002291769907,116.54936981201172,1.0,59166.0,-0.0020778397962572526,-0.002693306983539259,-0.0025116585928478784,-0.001326675278115252,-0.002631617343253709,102.32822381632498,0.9601230025291443,0.9424500557752764,0.9092722171517426,0.729148181011535,0.33328673243522644,0.22498274672187715,0.7786528653581869
459,15.26749773180911,120.103759765625,0.9973338873132317,116.51034545898438,1.0,58799.0,-0.0027562695073064525,-0.0034297557389810314,-0.0032594042034568846,-0.0014771736831636455,-0.0034249278894044723,102.4555787270644,0.959577739238739,0.9430262419428902,0.9094882566030035,0.7290728961301443,0.33164748549461365,0.22485089709729816,0.7786597028378845
460,15.300832879695156,120.15530395507812,0.9977619069433916,116.37060546875,1.0,58911.0,-0.006093637065585522,-0.0039933487048688585,-0.003917765261454427,-0.0015480642287729084,-0.0040829484960775144,102.58293363780385,0.9580260515213013,0.9427724307288395,0.9100507545280169,0.7298643374837391,0.3306334316730499,0.22410952115468005,0.7782790189076643
461,15.334168027581201,120.11431884765625,0.9974215692504936,117.11995697021484,1.0,58489.0,-0.002313668867565344,-0.0041989851803990695,-0.004284431958552237,-0.0014646894042514293,-0.004409622045813746,102.71028854854328,0.9582578539848328,0.945664996837012,0.9140693121783583,0.7267790797370677,0.33088231086730957,0.22381550008076842,0.7791305053885492
462,15.367503175467249,120.10354614257812,0.9973321134012062,116.75137329101562,1.0,58455.0,-0.003824506078019152,-0.0039042844245150317,-0.004165436810462967,-0.0011748746783710447,-0.004240238231418258,102.8376434592827,0.9581201672554016,0.9449662133264906,0.9141732956975451,0.7266365015041145,0.3286295533180237,0.2237525793700122,0.7789270876342407
463,15.400838323353295,120.1749496459961,0.9979250434957394,117.09593200683594,1.0,58640.0,-0.007013396841639985,-0.0030810275749071064,-0.003473874387252941,-0.0006628675356294665,-0.0035206659202428625,102.96499837002214,0.9600811004638672,0.9461402910413824,0.9152455661664393,0.7278956318814315,0.32920750975608826,0.22214222762875338,0.780130957373755
464,15.43417347123934,120.04756164550781,0.9968672217425156,117.29633331298828,1.0,58449.0,-0.0009683231563949457,-0.0018518561631376774,-0.002298424786668387,4.131336034600304e-05,-0.0023567354827436276,103.0,0.9590137004852295,0.9469452000889665,0.9174494003319132,0.7280461373657856,0.3270255923271179,0.22377369771555267,0.7796856706247001
465,15.467508619125386,120.0044937133789,0.9965095884073687,117.32037353515625,1.0,58648.0,0.001550624549430446,-0.00046387003400984904,-0.0008966254403861094,0.0008609506650810558,-0.000999476889169387,103.0,0.9555104374885559,0.9447494657390988,0.9141488200791161,0.7304248191000461,0.3305644094944,0.22223606042867997,0.7783932855956054
466,15.500843767011432,119.93032836914062,0.9958937241645055,117.19239807128906,1.0,58371.0,0.0035191998898139176,0.0007948896058384855,0.00039366352896040314,0.001686163544994818,0.00024043107033801635,103.0,0.9581342935562134,0.9466972754735514,0.9176303301296876,0.7299842425151947,0.3278142511844635,0.22311848127860734,0.7794909106795302
467,15.534178914897478,120.03480529785156,0.9967612938529912,117.12306213378906,1.0,58441.0,-0.0001777168947109664,0.0016956155160021498,0.0012855655941501547,0.00238936381238726,0.001105788628780158,103.0,0.956871747970581,0.9464188954101859,0.9176092127102548,0.7307956833272893,0.326833039522171,0.22283634908527053,0.7790989784266668
468,15.567514062783525,119.96239471435547,0.9961600010303376,116.73067474365234,1.0,58337.0,-0.0005948389552385414,0.002137183428142946,0.0016529470622674753,0.002850428231794447,0.0014879533903143635,103.0,0.955873966217041,0.9466033563604573,0.9182851363628572,0.73159016804615,0.3255189061164856,0.22213443691998996,0.7789861415712287
469,15.60084921066957,119.84900665283203,0.995218433868787,116.80210876464844,1.0,58348.0,0.006521310369372424,0.0021570148124087957,0.0015643118504406568,0.0029793697319507695,0.0014517979868166647,103.0,0.9526082873344421,0.9459450195379447,0.9164153012956743,0.7330150753768844,0.3266952633857727,0.22165829145728644,0.7779370827933615
470,15.634184358555617,119.88726043701172,0.9955360908293586,116.53229522705078,1.0,58263.0,0.0020966519347811463,0.001889071550790852,0.0012255564110726586,0.0027329554569866894,0.001179317623742481,103.0,0.9505993723869324,0.9462380355743211,0.9171858640989994,0.7335691982272361,0.3257114291191101,0.22180952860596292,0.7773774148884675
471,15.667519506441662,119.86714172363281,0.9953690263289542,116.07012176513672,1.0,58073.0,-0.00013938298390231418,0.0014927165175875608,0.0008630467948436333,0.0021286201745249764,0.0008675513079424236,103.0,0.9598612785339355,0.9487254547437421,0.9197906083722212,0.7341069690419305,0.3221108019351959,0.22188933975501535,0.7807618792951132
472,15.700854654327708,119.78077697753906,0.9946518590386331,115.63269805908203,1.0,57795.0,-0.0009425835404411331,0.0010839148584997993,0.0006091792638700055,0.0012406584761052938,0.0006265361547616258,103.0,0.9615414142608643,0.9500302794359374,0.9219482654208841,0.7324909381257763,0.32073840498924255,0.221895515956503,0.7815908909459429
473,15.734189802213756,119.58831787109375,0.9930536910116329,114.88446044921875,1.0,57682.0,0.003442965425633493,0.0007000643303827484,0.00045134869417164336,0.0001930563583620049,0.00044380721088588547,103.0,0.9600014090538025,0.9506605180125516,0.923182275233175,0.7325442584643519,0.3183216452598572,0.22207970333494195,0.7812496115522901
474,15.767524950099801,119.73735809326172,0.9942913114194442,114.91336059570312,1.0,57580.0,-0.002494462894414018,0.00031560309091448386,0.00027104371838881854,-0.0008635106563174896,0.00022037432341472302,103.0,0.9615594148635864,0.9531781868704411,0.9243313650573116,0.7333256918707574,0.31823527812957764,0.22230288210496824,0.7823017947556925
475,15.800860097985847,119.62702178955078,0.9933750858582582,115.0472412109375,1.0,57471.0,0.001961383450145626,-0.0001022858036516031,-5.060456576939378e-05,-0.0017713897141787105,-0.00012927270236331862,103.0,0.9594999551773071,0.9526021819700371,0.9236484487828645,0.7344161320827051,0.32023289799690247,0.2219950417870013,0.7816015236883012
476,15.834195245871893,119.76105499267578,0.9944880889462762,114.76976013183594,1.0,57917.0,-0.00244057898906086,-0.0005331680253393094,-0.0005233280877269099,-0.0023983175457585482,-0.0005912310471466414,103.0,0.9585381746292114,0.9513441649256694,0.9228378541706235,0.7344281004311438,0.32064148783683777,0.22183616535632766,0.7810302605489152
477,15.867530393757939,119.71603393554688,0.9941142369868958,115.21481323242188,1.0,57994.0,-0.0007239735829568938,-0.00087716662588074,-0.0010013214404466376,-0.0026528465105195424,-0.001014858079724699,103.0,0.9602254033088684,0.9525525629088066,0.9244749456840363,0.7345847899883468,0.3220347464084625,0.22456553680903887,0.7812926543580545
478,15.900865541643986,119.81570434570312,0.9949418936548071,115.64197540283203,1.0,57991.0,-0.0020106217172242147,-0.0009830702158268381,-0.0012334132833732483,-0.00250489761066674,-0.0011718392000123242,103.0,0.9603891968727112,0.949848539715933,0.9214705730199514,0.7357676643363741,0.32530665397644043,0.2247611555882614,0.7806266628731443
479,15.934200689530032,119.79936218261719,0.9948061893848541,115.02722930908203,1.0,57891.0,-0.004020756973984518,-0.0007200332859664122,-0.0009892081486547167,-0.0019874083001698924,-0.0008685436468436746,103.0,0.9603885412216187,0.9491803561866266,0.9209721718401824,0.7350118077245372,0.32175227999687195,0.2248038394149463,0.7804508835301529
480,15.967535837416078,119.72684478759766,0.9942040096061878,115.05730438232422,1.0,57970.0,-0.0013923403571181603,-5.6314349792704164e-05,-0.00019549921135193296,-0.001191466378071708,-6.412031314026308e-05,103.0,0.9592588543891907,0.9487206026105457,0.9217871312747973,0.7359307359307359,0.3218487799167633,0.22555255106574754,0.7798472967562441
481,16.000870985302125,119.74153900146484,0.9943260294119438,115.12478637695312,1.0,58349.0,-1.4070814749633787e-05,0.0008981461203302117,0.0009932418000152537,-0.00025117831603207926,0.0010778235809573917,103.0,0.9625595808029175,0.9467457311464921,0.918387633035699,0.7379970656683194,0.3247807025909424,0.22610796316907822,0.7802327143936827
482,16.03420613318817,119.78035736083984,0.9946483745685829,115.46815490722656,1.0,58082.0,-7.994805353078727e-05,0.0019114045410106879,0.002234998051543503,0.0006801065802915358,0.0022376649608250843,103.0,0.9638794660568237,0.9473216027914558,0.9173065665782859,0.7382616874698121,0.32651522755622864,0.22497902737880368,0.7809984350391503
483,16.067541281074217,119.8310775756836,0.9950695519666443,115.33509826660156,1.0,58110.0,-0.0017308929034748344,0.0027065804227476933,0.0031380074687431692,0.0014543181338333784,0.0030670006484004304,103.0,0.9614158272743225,0.944587850628119,0.913526071244192,0.7373523328553845,0.32880282402038574,0.22578639495489095,0.7794144318483484
484,16.100876428960262,119.8238296508789,0.9950093656657781,115.34252166748047,1.0,58562.0,0.0021760732678065553,0.0030638664974648906,0.0034302226835491527,0.0019543540834568566,0.0033371995188525875,103.0,0.9567169547080994,0.9418963377844564,0.9093268672518016,0.7401107095013018,0.33316752314567566,0.22571594671789297,0.7773459815149654
485,16.134211576846308,119.85610961914062,0.9952774164436358,115.0631332397461,1.0,58648.0,0.0015904076285822577,0.0029024947051059153,0.003074793737886901,0.0021107577788936818,0.0030285379085416763,103.0,0.9524778723716736,0.9393102350747965,0.9047367344154958,0.7413568620510941,0.336262583732605,0.2265987435057958,0.7752511717790419
486,16.167546724732354,119.94155883789062,0.9959869812538475,115.25080108642578,1.0,58847.0,-0.0005705442262757265,0.0023036278215274554,0.002271360606500523,0.0019135796567724904,0.0023205709196557583,103.0,0.9491567015647888,0.9403368056145598,0.9027308104066477,0.7407542609702676,0.3388863503932953,0.22710908587397094,0.7744093946982823
487,16.2008818726184,119.98236846923828,0.9963258618047246,115.12395477294922,1.0,58880.0,-0.0018398409379078995,0.0014601458283096406,0.0013418685855439733,0.0014105471272826842,0.0014856714669584858,103.0,0.9450969099998474,0.9392663043478261,0.9019191576086957,0.7404985285610082,0.3407720625400543,0.22724300123248736,0.7728970488404132
488,16.234217020504445,120.11568450927734,0.9974329096166568,115.044921875,1.0,59187.0,-0.005264126752322795,0.0005771864954876824,0.0005619503582761964,0.0006962700676174708,0.0007473413314776653,103.0,0.9372614026069641,0.9367991845056065,0.8970888877625154,0.742668925277621,0.34427058696746826,0.22805696718740198,0.7697668234710104
489,16.26755216839049,120.11162567138672,0.9973992052881717,114.73444366455078,1.0,59512.0,-0.00507861343801741,-0.00022173419241460718,3.0149649245622852e-05,-0.00010525378906270366,0.00018037166649298133,103.0,0.929034948348999,0.9363209660796702,0.8947271138593897,0.7418691332477343,0.3480228781700134,0.22918510577294657,0.766953704870028
490,16.300887316276537,120.117919921875,0.997451472338924,114.44629669189453,1.0,59769.0,-0.0024135600161792614,-0.0009280043833659091,-0.0003524584647162968,-0.0008642516977741473,-0.0002939572989462071,103.0,0.9173802733421326,0.9324008544005533,0.8843045726045274,0.7468791002811621,0.35620570182800293,0.22711652608559826,0.7628909903856584
491,16.334222464162586,120.17247009277344,0.9979044534454431,115.60433197021484,1.0,58712.0,-0.006006026228978112,-0.0016019099545888664,-0.0007819531125663327,-0.0014682501360186462,-0.0008177329458567508,103.0,0.9586215019226074,0.9346130262978608,0.8918960348821365,0.7326270604824118,0.3515728712081909,0.22724266586805425,0.7757911739776366
492,16.367557612048632,120.18754577636719,0.9980296409512447,115.47762298583984,1.0,58813.0,-0.0063753893780532644,-0.002279379179042897,-0.0013907028696017332,-0.0018385920601107447,-0.0014654652043823969,103.0,0.95989990234375,0.936782684100454,0.8922177069695475,0.7334755063354285,0.35182541608810425,0.22617978649107054,0.7769296844300244
493,16.400892759934678,120.1345443725586,0.9975895207069106,114.85367584228516,1.0,58671.0,-0.005547695510229267,-0.0028946560205305788,-0.0021236517832834852,-0.0019428353742675735,-0.002156161828511035,103.0,0.9594272375106812,0.935589984830666,0.8901842477544273,0.732755498382645,0.3506821095943451,0.22756622413168642,0.7762124226345335
494,16.434227907820723,120.2228012084961,0.998322399789458,115.54235076904297,1.0,58782.0,-0.005594553633996691,-0.0032741620308715477,-0.002730990458373846,-0.0017942921025182717,-0.0026608369888188256,103.0,0.9592220187187195,0.9336588298005059,0.8870742744377531,0.7306286822283541,0.3554569482803345,0.22744673975190793,0.7756919651153606
495,16.46756305570677,120.32819366455078,0.9991975719580531,115.03297424316406,1.0,59069.0,-0.011437879315080834,-0.003215291985934587,-0.0028907399075353717,-0.001445794191905653,-0.002715784715802968,103.0,0.9563473463058472,0.9333547771814884,0.8811051482164926,0.7333937572943309,0.3558655381202698,0.22770728315661395,0.7747014415558034
496,16.500898203592815,120.30770111083984,0.9990274031116041,115.293212890625,1.0,59324.0,-0.006963873925978026,-0.0026112014062124327,-0.00239790189818479,-0.0009723108141299553,-0.0021753540835716184,103.0,0.9533991813659668,0.9292529161890634,0.8747387229451824,0.7358015503875969,0.3600790500640869,0.22770852713178294,0.7727912780306994
497,16.53423335147886,120.30021667480469,0.9989652528367097,114.6165771484375,1.0,59810.0,-0.006946683199811954,-0.0015482690694238559,-0.0013127228744872336,-0.00045700762658659077,-0.0011281215789444143,103.0,0.9474430084228516,0.9268795630608037,0.8697375020899515,0.7396003363505961,0.3621988296508789,0.2284092595340555,0.7702709413852453
498,16.567568499364906,120.27306365966797,0.9987397759474647,115.11106872558594,1.0,59748.0,-0.0034141436098733546,-0.00031080502476134287,2.3359431576413022e-05,3.0427168342144453e-05,0.00010769262794214895,103.0,0.9464951753616333,0.9255651514137154,0.8674599986610431,0.7402800148680461,0.36679592728614807,0.22760500557551727,0.7698188393468155
499,16.600903647250952,120.33987426757812,0.9992945669334491,114.62026977539062,1.0,60151.0,-0.0041314915928776785,0.0007228278633072807,0.0011256538889650182,0.00044193323721685845,0.001105363774355508,103.0,0.9378044605255127,0.9241132039921752,0.8593872088577081,0.7465867341872704,0.37077486515045166,0.22817992254989575,0.7667336546457184
500,16.634238795136998,120.35282135009766,0.9994020786729964,114.60199737548828,1.0,60427.0,-0.0022821084296674177,0.0012466920286145033,0.0015939207333104234,0.0007594250080861369,0.0015258007396397428,103.0,0.9306447505950928,0.9206701198691535,0.8543531864894832,0.7486464721551137,0.37260496616363525,0.2281979805488447,0.7637213590360473
501,16.667573943023047,120.29324340820312,0.9989073472798763,116.04235076904297,1.0,58808.0,-0.0016571715962495626,0.0011729528970226986,0.0013123380857257717,0.0009897911922945937,0.001278926337347163,103.0,0.954471230506897,0.9275211989298509,0.8736056318868182,0.7298451151707704,0.3632819354534149,0.22893913820492454,0.7724338412435469
502,16.700909090909093,120.28809356689453,0.9988645833292609,115.6445541381836,1.0,58750.0,-0.0029542863000183717,0.0006797032170955208,0.0005137472076437962,0.0011567587877194482,0.0005731224400326166,103.0,0.9525869488716125,0.9247035460992907,0.8651574468085106,0.7310396316804579,0.3671552538871765,0.22940334722827102,0.7710713017406522
503,16.73424423879514,120.27896881103516,0.9987888119441705,115.7874526977539,1.0,58946.0,-0.003676652089393717,0.00013009291766425193,-0.0003310837968463403,0.0012875714556992769,-0.000181434945170325,103.0,0.9517548084259033,0.9253327904635881,0.8652665151155294,0.7327946295375435,0.36601167917251587,0.22865489806066633,0.7711286605315347
504,16.767579386681184,120.27955627441406,0.9987936902022406,115.51311492919922,1.0,58713.0,-0.005815334076416823,-0.00010342083433926151,-0.0007465044147014719,0.0013994337598706664,-0.000569609980848818,103.0,0.9504191279411316,0.9248604795076615,0.8645274470730503,0.73347241655007,0.36506131291389465,0.2277633419948031,0.7707881898602942
505,16.80091453456723,120.26068115234375,0.9986369524039849,115.74407196044922,1.0,58621.0,-0.0050571550431281476,0.00017572868593754805,-0.0004889177083503727,0.001491320618735105,-0.00037078041027993863,103.0,0.9502590894699097,0.923394915360252,0.8639395438494737,0.7320853210780028,0.3636687695980072,0.22836376351874516,0.7702537029772868
506,16.834249682453276,120.12788391113281,0.9975342126641147,115.73384094238281,1.0,58789.0,-0.00033755929059609,0.000888287932829292,0.00033403083943969324,0.0015411567001388697,0.0003369723485769196,103.0,0.9476252198219299,0.9245266971712396,0.8618278929731753,0.7356257116758637,0.3641487658023834,0.2282993605866086,0.7697593681220671
507,16.86758483033932,120.16863250732422,0.9978725863829845,115.89324188232422,1.0,58701.0,-0.0027412837102021026,0.0017170136920926554,0.0013217136515614916,0.0015093244400564356,0.0012162997044448188,103.0,0.9496272802352905,0.924220484602761,0.8638694400436109,0.7332858641882776,0.36050742864608765,0.2285014740418728,0.7702430104129028
508,16.900919978225367,120.11920166015625,0.9974621158110771,116.21288299560547,1.0,58980.0,0.0016956632739250632,0.0022623849876051874,0.0019824367181783776,0.0013529874224438077,0.001835614392499366,103.0,0.9466931223869324,0.9251215101164236,0.8641064767717871,0.7355215244176186,0.3613377809524536,0.2286501720955754,0.7695582798260705
509,16.934255126111413,120.13080596923828,0.997558477246464,116.78370666503906,1.0,58965.0,0.0005140178583466493,0.0022344647306106035,0.0019714538517044884,0.001036502939438941,0.0018657219157036718,103.0,0.9477970004081726,0.9245597670934735,0.8660900534215212,0.7331219694143977,0.35954976081848145,0.22817356707696132,0.7698443284804278
510,16.96759027399746,120.14427185058594,0.9976702970580732,117.30101013183594,1.0,59239.0,0.003548048360792755,0.0015819436125548187,0.001243261691363717,0.0005507874732372712,0.0012263448423327776,103.0,0.9451590180397034,0.9255276647703933,0.8631644693529601,0.7374271772145595,0.361146479845047,0.22797888761639198,0.769333844081231
511,17.000925421883508,120.28368377685547,0.9988279647167339,117.49773406982422,1.0,58782.0,-0.005210724762768515,0.0004959905657867044,4.771136969584827e-05,-8.24422908086347e-05,0.00010020768920883207,103.0,0.9506077170372009,0.9261848865298901,0.870589636283216,0.7301204819277108,0.3544440269470215,0.2276487392870451,0.7711987888862236
512,17.034260569769554,120.32381439208984,0.9991612067615298,118.08800506591797,1.0,58466.0,-0.006356442196169376,-0.0007019554039918701,-0.001213845098851649,-0.0008031914930440309,-0.0011636465907216853,103.0,0.9526740908622742,0.9257289136706234,0.8738412068552663,0.7287934881517769,0.35282933712005615,0.22730389040549467,0.7717736775952392
513,17.0675957176556,120.25548553466797,0.998593808329364,118.70677947998047,1.0,58369.0,-0.0009547484048703647,-0.001714295489635387,-0.002183691869344379,-0.0015234727593773348,-0.002214113312112315,103.0,0.9517039656639099,0.927787010228032,0.8759958196988127,0.7288745145540141,0.35279351472854614,0.2275695857943832,0.7719440250973042
514,17.100930865541645,120.2285385131836,0.9983700419981436,118.28948974609375,1.0,58887.0,0.0008013977772190484,-0.002373755704412015,-0.00268759485570039,-0.0021395722718659787,-0.0028315430515115413,103.0,0.9459083080291748,0.9247655113465904,0.8689693820367823,0.732552932102605,0.3540414869785309,0.22685542258602245,0.7695927857281954
515,17.13426601342769,120.37425231933594,0.9995800400615574,118.85266876220703,1.0,58469.0,-0.006725701124218553,-0.0026561378313022287,-0.002756057043218711,-0.0025526260567504226,-0.002980918359330886,103.0,0.9478425979614258,0.9267361051725417,0.8740529169303392,0.7281138701402207,0.35175830125808716,0.22722970785285548,0.7705908641109921
516,17.167601161313737,120.30632781982422,0.99901599939144,119.44390869140625,1.0,58072.0,-0.0013044747891104436,-0.0026181561588736863,-0.0025375654206216763,-0.002685888724294308,-0.0027652715354188335,103.0,0.9440264105796814,0.9286001285760205,0.8755510400881664,0.7284312987632021,0.3510846793651581,0.22643686811670555,0.7700705816945683
517,17.200936309199783,120.27849578857422,0.9987848839961139,119.21625518798828,1.0,58230.0,0.0006014541190495493,-0.002318620120213934,-0.002173055165930169,-0.0025051077281533635,-0.0023317168240249066,103.0,0.9343541860580444,0.9269391493502775,0.8746865876695861,0.731045911641746,0.35108432173728943,0.22704731774070028,0.7666315796068426
518,17.23427145708583,120.27644348144531,0.9987678417698687,119.51600646972656,1.0,58340.0,0.0005463129541309342,-0.001778735695537416,-0.00171265515422727,-0.00202268552392289,-0.001779184350025644,103.0,0.9300236105918884,0.928465318249343,0.875934178950977,0.7323165756605787,0.3486124873161316,0.22663654051339988,0.7657961046372223
519,17.267606604971874,120.35224914550781,0.999397327122928,119.56404113769531,1.0,58478.0,-0.004449711887642149,-0.0010035068111507524,-0.0011192203467132245,-0.001300776507843278,-0.0011314183636562006,103.0,0.9268158674240112,0.9304068766601685,0.8767912719313246,0.732706017967448,0.34619659185409546,0.22723684705115837,0.7651991099820139
520,17.30094175285792,120.30992126464844,0.9990458391258694,119.1779556274414,1.0,58674.0,-0.0016648547146537185,-4.025121372089847e-05,-0.00034370079444010377,-0.00043846791129159107,-0.00036948743312829814,103.0,0.9208957552909851,0.9274522502868959,0.8755155605549306,0.7340764928874376,0.34650880098342896,0.22692639717749502,0.7627465097235205
521,17.334276900743966,120.19735717773438,0.9981111141964173,120.20252227783203,1.0,58495.0,0.004848999647953156,0.0009804163374817923,0.0005876525460063062,0.0004439351609908185,0.0004980800107173501,103.0,0.9564338326454163,0.9304328005242614,0.8827934011453971,0.7316264758855313,0.3463148772716522,0.22669851911146688,0.7741986461023967
522,17.367612048630015,120.18072509765625,0.9979730024744297,120.65959930419922,1.0,58393.0,0.006176790987179548,0.0018645263182696691,0.001537654508350529,0.0012268403000626966,0.001386062039131784,103.0,0.9554781913757324,0.9350207502040769,0.8893531758943709,0.7308626214078302,0.34128108620643616,0.22631921497947333,0.7751348019678443
523,17.40094719651606,120.19344329833984,0.9980786135939496,120.49024963378906,1.0,58395.0,0.0033042235106773288,0.0024307065962849966,0.0022999267073851265,0.0018113577763798577,0.0021364850144782606,103.0,0.9522863030433655,0.9357935896338158,0.8920284270913605,0.7303117847897047,0.3393692076206207,0.2256031215998199,0.7745136640014995
524,17.434282344402106,120.1379165649414,0.9976175231753137,120.47234344482422,1.0,58378.0,0.005194809513491105,0.002592727874089306,0.00269260720324419,0.0021350888069910858,0.002579364887870318,103.0,0.947337806224823,0.9365857000925005,0.8928192127171195,0.7305102985709638,0.33920350670814514,0.22476662412093,0.773394442066386
525,17.467617492288152,120.13923645019531,0.9976284834174715,120.88434600830078,1.0,58247.0,0.005949715572500125,0.002394561880517183,0.002647203252556225,0.002178790003781905,0.0026138060389382265,103.0,0.9458853602409363,0.9375017883610601,0.893676927567085,0.730617262270612,0.3387857973575592,0.22541800985913726,0.7730574531907183
526,17.500952640174198,120.18716430664062,0.9980264732511992,120.56182098388672,1.0,58602.0,0.0038578774919020287,0.001976972708838436,0.0022410016312328714,0.001966395380223331,0.0022649631250366655,103.0,0.9407020211219788,0.937135251356609,0.8924098153646634,0.732552470717652,0.3384396433830261,0.22473342750353137,0.7715477336750396
527,17.534287788060244,120.18989562988281,0.9980491539835256,120.52777862548828,1.0,57486.0,0.0025858399294240164,0.001497685199612048,0.001656400276895069,0.001555656329677504,0.0016804560849288108,103.0,0.937890350818634,0.9388256850943418,0.8951222906446787,0.7334549676563278,0.33630383014678955,0.22509154471337253,0.7710552175765013
528,17.56762293594629,120.22196960449219,0.9983154942033586,120.57167053222656,1.0,55909.0,0.002360742885057998,0.0010541357057562142,0.0010923608797533194,0.0010238000763168455,0.001066173445826315,103.0,0.9252027273178101,0.9399619619977702,0.8937022661825467,0.7339450745641672,0.3354761600494385,0.2251890359168242,0.7675135015114206
529,17.600958083832335,120.12454223632812,0.9975064636117154,120.49717712402344,1.0,55900.0,0.0058620694554681885,0.0006547177665584332,0.0006775557975360568,0.0004530780456897616,0.0005951322956439305,103.0,0.9191017746925354,0.9390876565295171,0.8928980322003578,0.734685294465546,0.33527690172195435,0.2250055857110939,0.7655013293979211
530,17.63429323171838,120.15521240234375,0.9977611466953806,119.78565216064453,1.0,56493.0,0.0032917116787548606,0.0002520708283641628,0.00042936355569156637,-8.484775006474353e-05,0.00033311434856151436,103.0,0.9156785607337952,0.9396503401601378,0.8935266316180766,0.7354997461235011,0.3336968719959259,0.22512986759364137,0.7645901797414447
531,17.667628379604427,120.11466217041016,0.9974244201805347,121.09934997558594,1.0,56254.0,0.005190394035545665,-0.0001898443342708601,0.00027379404307798655,-0.000535166350167336,0.00022653407307760806,103.0,0.9622317552566528,0.9445432028537231,0.9084865076261244,0.7259798417799115,0.330168753862381,0.22577980822589597,0.7796493656452474
532,17.700963527490476,120.2046127319336,0.9981713638512844,120.93669891357422,1.0,57060.0,0.0023461089333134955,-0.0006447472963725728,0.00010801477195998695,-0.000866669593104307,0.00014844029557734584,103.0,0.9593194127082825,0.9429197336137399,0.906186470382054,0.7296675191815857,0.33189675211906433,0.2239769820971867,0.7787303607964824
533,17.73429867537652,120.22753143310547,0.9983616792700233,120.8359146118164,1.0,57226.0,0.00031282742161381494,-0.001024489229701431,-0.00013166250725250633,-0.0010667038663682456,-1.398928773148342e-05,103.0,0.9594154357910156,0.942817367397104,0.9076293992241289,0.7303426711760577,0.3300701081752777,0.22466977219067066,0.7785950181484467
534,17.767633823262567,120.19568634033203,0.9980972396702176,120.92274475097656,1.0,57561.0,0.00210167449052423,-0.0012275108403276055,-0.00043050360780046723,-0.0011368914557061513,-0.00028607365606498594,103.0,0.9607921242713928,0.9437003063416781,0.9079758864508956,0.7298489862680209,0.3299799859523773,0.2238071690314073,0.779401280060556
535,17.800968971148613,120.22809600830078,0.9983663674660908,120.81214141845703,1.0,57665.0,0.00035321802280874337,-0.0011983429714473247,-0.0007003697513665924,-0.0010868618980924927,-0.0005832081847341257,103.0,0.9587048888206482,0.944888580594815,0.9093210786438914,0.7296780887786607,0.3277333378791809,0.2245027079009971,0.7789330702146988
536,17.83430411903466,120.12425994873047,0.9975041195136817,120.55467224121094,1.0,58007.0,0.003743578495973565,-0.0009569957012874617,-0.0008229042863078746,-0.0009267902904238061,-0.0007523925492630717,103.0,0.9547961950302124,0.9445699082294666,0.9085110417708208,0.7317094707099249,0.32826289534568787,0.22383823603612696,0.777813688359205
537,17.867639266920705,120.12960052490234,0.9975484673143199,120.90320587158203,1.0,58556.0,0.004476327504936151,-0.0005829444181485425,-0.0007098278703054072,-0.0006680632919604157,-0.0006619618188411313,103.0,0.9527534246444702,0.9447081995582577,0.9090272559601066,0.7313831780370214,0.3290429711341858,0.22386400539581824,0.777230276203742
538,17.90097441480675,120.08689880371094,0.9971938749712167,120.91442108154297,1.0,58610.0,0.005605415865587993,-0.00017240566270480074,-0.0003543177978620677,-0.0003224514649911025,-0.0002836278763957423,103.0,0.949464738368988,0.9447022692373315,0.9097935505886368,0.7320576553171292,0.3295237123966217,0.2234643151557543,0.7763221257888784
539,17.934309562692796,120.2048110961914,0.9981730110553081,120.74504852294922,1.0,58711.0,-0.0004106877078061677,0.00019741163676274782,0.00014911763040190138,8.978745425671407e-05,0.00026914513412134493,103.0,0.9478426575660706,0.944950690671254,0.9093866566742178,0.7320117199675831,0.3279925286769867,0.22356461567233962,0.7758775468031667
