frame_index,time_s,G_skin_raw,G_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm
26,0.833333333333333,120.975753894123,0.999419657327359,126.517942264831,1,93773,-0.00846395977162828,0.00401906694207982,0.00553029485364183,0.000635460180672811,0.00567003348425628,NaN
27,0.866666666666667,120.82947235351,0.998211178417435,125.3886765853,1,93158,-0.00628768805642421,0.00350041872962621,0.00511293199296388,-0.000460287724095162,0.00535478941180427,NaN
28,0.9,120.940476875134,0.999128222514226,126.050488634177,1,93526,-0.0117639469550754,0.00238503054194131,0.00391016175267822,-0.0015292350144094,0.00409842485785081,NaN
29,0.933333333333333,121.030521616953,0.99987211112096,125.671376528475,1,93421,-0.0218285527393025,0.00107808585568306,0.002349374288672,-0.00227060619222006,0.00234890320203221,NaN
30,0.966666666666667,120.95409265006,0.999240706815196,125.760597446639,1,93576,-0.0152726149034952,1.07679864926801e-05,0.000985265367838538,-0.0024315541951857,0.000765401088803722,NaN
31,1,120.981002528086,0.999463017982595,125.753357870935,1,93462,-0.016591309706758,-0.000451315855030771,0.000343508986480224,-0.00187763925155674,-3.34993082980413e-07,NaN
32,1.03333333333333,120.872354286519,0.998565439874083,125.214687323177,1,93078,-0.0141548965759712,-6.06734114116231e-05,0.000764998901007777,-0.000631117587624602,0.000467821083811768,103
33,1.06666666666667,121.145097771665,1.00081866162876,126.586198827921,1,94021,-0.0232895526683383,0.00127220427170253,0.00228886863081965,0.00111097521758213,0.00217810084512503,103
34,1.1,121.052491060647,1.00005360776952,126.173900401401,1,94004,-0.0183766174995359,0.00342523788364044,0.00460741266674551,0.00301362580865055,0.0047095338294257,103
35,1.13333333333333,121.059135908811,1.00010850299986,126.005987619423,1,93749,-0.020901058359061,0.00601429654140375,0.00711700311062511,0.00466174627792763,0.00732851595354177,103
36,1.16666666666667,120.925004823847,0.999000402916518,125.110199342529,1,93591,-0.0178921309607825,0.00840496568982177,0.00906768228174331,0.00565660307421525,0.0092284837858127,103
37,1.2,121.033375137356,0.999895684971846,125.86992761337,1,93940,-0.0177586228087021,0.00983916073868704,0.00977839073204542,0.00570339870581721,0.00977716032696943,103
38,1.23333333333333,121.105624485321,1.00049256009981,126.347204359364,1,94081,-0.0167756376604253,0.00966841335047652,0.00884889791978985,0.00469063999164039,0.0086970277633694,103
39,1.26666666666667,121.044140992864,0.999984625170828,125.974171881076,1,94290,-0.017436648560782,0.00760848599342586,0.00628739530708363,0.00272710610717945,0.00610563676149499,103
40,1.3,121.056551260533,1.00008715038817,125.881436816933,1,94366,-0.0166147539195052,0.00389037552334536,0.00250065722686088,0.00013516463677474,0.00243557801514636,103
41,1.33333333333333,122.043433946793,1.00824010603734,133.724055011231,1,96756,-0.0456060531653701,-0.000781266459901593,-0.001845055074548,-0.002614524485933,-0.00172608545052067,103
42,1.36666666666667,122.010288163505,1.0079662780486,133.840402316198,1,96077,-0.0418649874425085,-0.0054482322370678,-0.00602135523808672,-0.00498773598915711,-0.00577028886324417,103
43,1.4,121.961473014355,1.0075630003829,133.816364952429,1,95786,-0.0394171260954157,-0.0091809664906195,-0.00939907092735126,-0.00651360580302073,-0.00915479141505402,103
44,1.43333333333333,121.970343463243,1.00763628201747,133.640197425965,1,96036,-0.0423243493195815,-0.0112888827807803,-0.0115165668762272,-0.00687849335807333,-0.0114097234806147,103
45,1.46666666666667,121.92772885282,1.00728422899879,133.439008235804,1,96125,-0.0406709530973002,-0.0114070228595476,-0.0120735966761392,-0.00600159364938584,-0.0121461294656211,103
46,1.5,121.942154216149,1.00740340157024,133.333616580311,1,96500,-0.0413776644999415,-0.00950909250459099,-0.0109262430127124,-0.00405654237773795,-0.0111104916895506,103
47,1.53333333333333,121.883205645035,1.00691640844272,133.150696269822,1,96251,-0.0373770458433422,-0.00592389130051134,-0.00814875277998542,-0.0014329755810704,-0.00830986839818326,103
48,1.56666666666667,122.00310709266,1.00790695291003,133.513430001726,1,96550,-0.044040666237696,-0.00136715722721361,-0.00415280198445743,0.00134165940833943,-0.00416664111520714,103
49,1.6,121.97185454678,1.00764876556514,133.391977594032,1,97236,-0.0434758129463693,0.00308953780915768,0.000232168379035584,0.00371790461988744,0.000416595737971994,103
50,1.63333333333333,120.997727722032,0.999601190195329,125.799001862353,1,95578,-0.0158499269949584,0.00621416686053276,0.00384207464285435,0.0052416476085669,0.00418279601544126,103
51,1.66666666666667,121.043664636688,0.999980689839066,126.572407776237,1,95899,-0.018615109221932,0.00698486263477006,0.00548245145130906,0.00564209935814669,0.00586200300978402,103
52,1.7,120.937079680056,0.99910015719178,125.521451902833,1,95314,-0.0242489702615951,0.0049987608540711,0.0043791390127631,0.0048937904707401,0.00466088017108252,103
53,1.73333333333333,121.814204399312,1.00634636693328,133.243952765779,1,96766,-0.0407130255924226,0.000705412327598231,0.00058393653242468,0.00320157262413892,0.000668957665718558,103
54,1.76666666666667,121.775205987642,1.00602418849692,133.036079587426,1,97017,-0.036381842319376,-0.00467626164013781,-0.00487980875619261,0.000956277589566393,-0.00499638283146374,103
55,1.8,121.663044166709,1.00509758357788,132.436555205616,1,96207,-0.035733143484467,-0.0095352641743407,-0.0102553755571702,-0.00136543177113837,-0.0104728598623674,103
56,1.83333333333333,121.621020465252,1.00475041224844,132.167283040037,1,96262,-0.0358496496274614,-0.0123894853227514,-0.0136337477708681,-0.00330046678631258,-0.0137811781247536,103
57,1.86666666666667,121.63538277388,1.00486906390471,131.847895225284,1,95901,-0.0401573839484195,-0.0123666431101193,-0.013673460455741,-0.00449948078611805,-0.0135951181099985,103
58,1.9,121.530880500512,1.00400573697449,131.156071647007,1,95375,-0.0363588707648774,-0.00949328345479884,-0.0101657339676554,-0.00478733114318991,-0.0098083987712811,103
59,1.93333333333333,121.312102285568,1.00219833969387,129.242629761691,1,94513,-0.033298204279641,-0.00469450370812734,-0.00418318924695618,-0.0041869563202294,-0.00364008093987882,103
60,1.96666666666667,120.87891223379,0.998619617188157,126.190637538051,1,92967,-0.0189383924398205,0.000516736369565332,0.00229393910081055,-0.00289099383699928,0.00282331077623829,103
61,2,120.809727334458,0.998048058457114,126.0248572121,1,92153,-0.0126633501492623,0.00457552617577283,0.0071544976078851,-0.00120729131244395,0.00746652365688839,103
62,2.03333333333333,120.622835129368,0.996504081771242,126.101650964761,1,88312,-0.00986557637686492,0.00643543686556143,0.00901967896879231,0.000523060798071394,0.00902230926307876,103
63,2.06666666666667,120.692242481391,0.997077478255598,125.936072186359,1,88918,-0.00974340345885061,0.00594290916071902,0.00781025804839327,0.00199865352512613,0.0075783856687172,103
64,2.1,120.394464624348,0.99461743949357,121.492432745707,1,90874,-0.0175417639451414,0.0038535322346869,0.00474762733617091,0.00301327394072982,0.00448105387021547,103
65,2.13333333333333,120.611120926983,0.996407306973353,123.259779463574,1,93197,-0.00517928150600255,0.0014804818116094,0.00176996896051759,0.00348683749931274,0.00167778241100704,103
66,2.16666666666667,120.873479286526,0.998574733861393,124.722533419784,1,94081,-0.0146689462789618,0.000123688199388368,0.000620621629979877,0.00344953233996891,0.000784875227885181,103
67,2.2,120.977621747834,0.999435088268317,125.427213647156,1,95043,-0.0117754308660296,0.000518459062514247,0.00203109746690532,0.00302160371965964,0.00234846272478767,103
68,2.23333333333333,120.848565912265,0.998368916454472,125.058135607532,1,94744,-0.00553647070366337,0.00253386205111708,0.0053895432250787,0.00235826961943174,0.00562027777144371,103
69,2.26666666666667,121.016725705628,0.999758138655199,128.857850173487,1,94051,-0.00805491855900575,0.00525265414289787,0.00906203126889502,0.00160888028849304,0.00897694369245626,103
70,2.3,120.603722829835,0.996346188910613,125.847689196996,1,92320,0.00635481683169292,0.00740748108875548,0.0112182628422615,0.000887593247293114,0.0107585321444975,103
71,2.33333333333333,120.961727667402,0.999303782151948,126.631984748101,1,94939,-0.00116726185720761,0.00798662968273829,0.0107569920674668,0.000250565841873272,0.0100928521222888,103
72,2.36666666666667,120.058789621747,0.991844320209129,126.136334850668,1,78427,0.0162286449259654,0.00672721807201761,0.00786314660339802,-0.000282625150180227,0.00732004079703575,103
73,2.4,120.488357282863,0.995393116979161,127.852346909563,1,82669,0.00542949258377279,0.004243101589675,0.00390314768514754,-0.000725486246847226,0.0037645295220156,103
74,2.43333333333333,120.909645717261,0.998873516391346,129.520232552753,1,86346,-0.0140513404322347,0.00170107982030151,0.000701840245836991,-0.00108838523726151,0.00102553935200444,103
75,2.46666666666667,121.091794489258,1.00037830604905,129.434998955223,1,94119,-0.00195569792174499,0.000199810149773096,-0.000424697385801438,-0.00136467126496399,0.000133262358952417,103
76,2.5,121.345890243562,1.00247747289464,131.623196690641,1,96212,-0.00571707635894469,0.000188072745976081,0.000637882614922147,-0.00153268092587248,0.00102919425799381,103
77,2.53333333333333,121.153578430555,1.00088872308264,129.40390563574,1,96237,0.000713732322013882,0.00125315702394541,0.00276653046844779,-0.00155459684441038,0.00265502893595185,103
78,2.56666666666667,120.963219640381,0.999316107821139,129.768582025637,1,94186,0.00948947294503055,0.00240017437068127,0.00425089155331933,-0.00140699354632535,0.00357264323968029,103
79,2.6,120.988763563115,0.999527134392035,129.40220903361,1,94189,0.00711148778104231,0.00265550381864239,0.0037746445795349,-0.00110004226201387,0.00279479941411002,103
80,2.63333333333333,121.07096326114,1.00020621256587,130.660922025461,1,94813,0.00418822722777046,0.00164014412299816,0.00117903636905069,-0.000692644187315414,0.000349632739772795,103
81,2.66666666666667,121.183093034149,1.00113255272668,131.22227812191,1,95409,-0.000408234982077982,-0.000219130743168395,-0.00242966030581213,-0.000295303045533375,-0.00273357909969384,103
82,2.7,121.276757900566,1.00190634834841,131.528759767665,1,95724,-0.00228267456250952,-0.00196048612306321,-0.00530466958679968,-4.82784665092398e-05,-0.00501148829277713,103
83,2.73333333333333,121.412494987365,1.00302771613004,131.824965942645,1,96406,-0.0051317877183803,-0.00268336622289981,-0.00607546773080174,-8.64721285580625e-05,-0.00546956429635179,103
84,2.76666666666667,121.405614550331,1.00297087462419,130.576997171783,1,97588,-0.00332525392000038,-0.00212827111467537,-0.00458179990629815,-0.000492037702453193,-0.00413694268682168,103
85,2.8,121.387946087045,1.00282490975971,131.398344801105,1,97229,-0.00513366804312643,-0.000897330117562982,-0.00203340364452193,-0.0012556109073756,-0.00212126231689532,103
86,2.83333333333333,121.321828747108,1.00227869312458,131.322073709906,1,97635,-0.000754271512239058,-0.000157198486732696,-0.000369648666701981,-0.0022503941941954,-0.00101373348362806,103
87,2.86666666666667,121.306946948396,1.00215574979346,131.569434952194,1,96570,-0.000514734875705969,-0.000947916484308695,-0.00114640368531729,-0.00324180644519078,-0.00198913196783709,103
88,2.9,121.000630972483,0.999625174882154,129.758221221779,1,95069,0.010573185431757,-0.00346626057266267,-0.00456639975346667,-0.0039199282702279,-0.00508117271445075,103
89,2.93333333333333,120.863844518225,0.998495137938046,128.120179821222,1,95873,0.0205716198985044,-0.00676390632815721,-0.00922219171554834,-0.00396560319251673,-0.00905036124786981,103
90,2.96666666666667,122.223325022598,1.00972624413981,136.567116123233,1,101975,-0.036119794612512,-0.00911893083195267,-0.0127443141814394,-0.00314020637010176,-0.01195468783764,103
91,3,121.866439939762,1.00677790155287,134.884418869652,1,99751,-0.0203711141755489,-0.00894956724825897,-0.0130366248483923,-0.00134024760468708,-0.0121000027931673,103
92,3.03333333333333,121.96695432448,1.00760828325083,135.580935722497,1,100621,-0.021007622895675,-0.00575815584819594,-0.00942642058985494,0.00131474689444376,-0.00894551018812785,103
93,3.06666666666667,120.750904801854,0.997562106574314,128.462876845614,1,90101,0.0131905380953303,-0.000510505186825952,-0.00308048224308303,0.00450301063350058,-0.00339088717293733,103
94,3.1,120.51891863057,0.995645594113381,128.482918675226,1,87542,0.0186990284397663,0.00481429110947423,0.00355517237024565,0.007708641995909,0.00260506627565322,103
95,3.13333333333333,121.058195114797,1.00010073079756,129.174668735252,1,97329,0.0131194618731834,0.00823926704874616,0.00797909347953124,0.0103232507574716,0.00695573398649045,103
96,3.16666666666667,121.047265389663,1.00001043681884,129.501750359464,1,97599,0.0119822712228133,0.00875771177156183,0.00883860759288642,0.0117552296047231,0.00837375187938898,103
97,3.2,121.082255515483,1.00029950151513,129.249412192129,1,97254,0.00492148601371056,0.00670220633641741,0.00646280473324614,0.0115583657220075,0.00685831609086137,103
98,3.23333333333333,121.091955755186,1.00037963831881,129.052870389309,1,97780,0.00462171745863671,0.00335436970163496,0.00247565351845418,0.00954579177938798,0.00351682902842506,103
99,3.26666666666667,121.363687457935,1.00262450141331,132.150896753955,1,97760,-0.0117270861087841,8.52270253638633e-05,-0.00123221527810572,0.0058486656481835,-0.000144306009087878,103
100,3.3,120.60203072022,0.996332209848221,129.432016208367,1,85388,-0.000587560956044175,-0.00243506581787954,-0.00354970966697085,0.000930783070866627,-0.00301607712719603,103
101,3.33333333333333,120.636654015282,0.99661824403749,129.511038241271,1,86608,-0.00260745951439434,-0.00448968038030324,-0.00461213377113407,-0.00448847231806559,-0.00486484516249637,103
102,3.36666666666667,120.518622833427,0.995643150437933,130.514568715809,1,83661,-0.00321836661454356,-0.00689746636098908,-0.00545846019176804,-0.00954724606855048,-0.00622189023453229,103
103,3.4,120.027966700967,0.991589682135535,128.407132078272,1,80846,0.0108819807115257,-0.0102052265032162,-0.00713365836736005,-0.0134054291446421,-0.00781693096242375,103
104,3.43333333333333,119.317186157955,0.985717695197109,125.490500910012,1,74358,0.013994028113312,-0.014021967230021,-0.00980907637468053,-0.0154060266643955,-0.00989194726345385,103
105,3.46666666666667,121.975549787243,1.00767929313648,135.480483310097,1,104005,-0.0368034083754862,-0.0169571209798521,-0.0124652529875504,-0.0152127152423207,-0.0118366091299326,103
106,3.5,121.667140565162,1.00513142524455,133.573357067225,1,101683,-0.0256954990941809,-0.0172494998244763,-0.0133330457676505,-0.0128656058214604,-0.0123421399089264,103
107,3.53333333333333,121.295514888848,1.00206130586839,132.019382951017,1,99830,-0.0115798106420004,-0.013721911593692,-0.0108380755637589,-0.00879736599370845,-0.0100573604746407,103
108,3.56666666666667,120.446672639521,0.995048746717981,131.335090036063,1,82541,0.00802609377701868,-0.00648663577815942,-0.00451308623239535,-0.00372789102112391,-0.00434981358755169,103
109,3.6,120.323778421372,0.994033478009697,125.782909683227,1,93316,0.0269431134851792,0.00299038831248759,0.00461357050088089,0.00147073615426775,0.00417470723019066,103
110,3.63333333333333,120.723099156466,0.997332395184295,129.826264927609,1,95684,0.0183768606476415,0.0124463242101758,0.0143343427450804,0.00594856703932115,0.013702841898425,103
111,3.66666666666667,120.613462136977,0.996426648462988,129.57617793386,1,96815,0.0288641291224248,0.0196522652778581,0.0220943921854956,0.00905192975908481,0.0217940586951354,103
112,3.7,120.576449570944,0.996120875736876,129.190772308676,1,96969,0.029993208401748,0.0231161195837293,0.025927095199124,0.0104316659152219,0.0262451360879592,103
113,3.73333333333333,120.615969078683,0.996447359115661,128.986490491227,1,97857,0.0337189447939568,0.0224219962959121,0.025093659778086,0.0101020306003559,0.025904585981561,103
114,3.76666666666667,120.143368375485,0.992543052528273,131.5745644422,1,85159,0.0243181985463119,0.0181904632254411,0.020220873584494,0.00840003128151331,0.02107413260638,103
115,3.8,120.406608566255,0.994717764508031,130.456470072711,1,89762,0.0177033855321493,0.0117872857936785,0.0129728538609717,0.00588891384072055,0.0133864669323402,103
116,3.83333333333333,120.329069054515,0.994077185633686,129.139547545704,1,91221,0.0274522055173949,0.0049365347763315,0.00545820981463204,0.00321217052346246,0.00522142739655665,103
117,3.86666666666667,120.402471689875,0.994683588440174,130.212475830369,1,89127,0.0144559932298485,-0.000662987927074926,-0.000391427965522351,0.000936167809820496,-0.00109696558678264,103
118,3.9,120.533111454957,0.995762845605751,130.946417507893,1,89849,0.00904991874779348,-0.003692213877745,-0.00330337153845043,-0.000564779335674622,-0.00402122564171015,103
119,3.93333333333333,120.484023736661,0.995357316158577,129.923840186565,1,89763,0.0121854677426048,-0.00353013068650212,-0.00293318196708323,-0.00118016456761819,-0.00321312640783048,103
120,3.96666666666667,120.525104364863,0.995696696456187,130.48979197981,1,89815,0.00653038608224943,-0.000479180461642889,9.10210023036252e-05,-0.00105500354700062,0.000431307616341157,103
121,4,120.411745573144,0.994760202976064,131.083701466522,1,88736,0.0128830527874895,0.00421631866324547,0.00434373971795434,-0.00051548478038089,0.00512839730098903,103
122,4.03333333333333,120.50838794726,0.995558596747655,128.604142442355,1,98042,0.0310816231534758,0.00865772726272288,0.00798162272259032,4.28291563893988e-05,0.00880016327121214,103
123,4.06666666666667,120.593773569508,0.996263994867373,128.904531975398,1,98581,0.0233405794549935,0.010872220958181,0.00927394238795539,0.000276381602119961,0.00972941247695979,103
124,4.1,120.588469583929,0.99622017693461,128.663069739113,1,98510,0.0202481374295447,0.00951742289519134,0.00716246040628402,-1.80618024363968e-06,0.00709362578197233,103
125,4.13333333333333,120.360259411514,0.994334859216204,126.437001480632,1,97706,0.026166627762664,0.00444041044031818,0.0016706114095581,-0.000780762595739635,0.00121393919807801,103
126,4.16666666666667,120.145588181075,0.992561391057034,125.74867290912,1,87786,0.0206475314549239,-0.00316388883575936,-0.00601460963811174,-0.00186418512309499,-0.0065400046428064,103
127,4.2,120.331035740253,0.994093433057845,125.776506116375,1,91394,0.0112249817631267,-0.0111137476104313,-0.0138722642487267,-0.00293770797194132,-0.014168593392535,103
128,4.23333333333333,121.950024613382,1.00746842145606,134.333756806381,1,105477,-0.0345818537481235,-0.0170231875823718,-0.0197130640396567,-0.00368486073864817,-0.0196837513240049,103
129,4.26666666666667,120.137813779899,0.992497164225549,126.643635246216,1,86780,0.0174338786334776,-0.0191967280827,-0.0219478861771403,-0.00386525619620325,-0.0217144680322554,103
130,4.3,120.93681961942,0.99909800874713,128.995008978082,1,92633,-0.00777842549314567,-0.0172485850964781,-0.0201576759964105,-0.00343080493712303,-0.0199758720912475,103
131,4.33333333333333,120.409609114585,0.99474255300397,124.28557865136,1,91984,0.0125872119802435,-0.012188307451545,-0.0152327535715492,-0.00249740509443319,-0.015305653414896,103
132,4.36666666666667,120.572970699407,0.996092135658904,124.730153027982,1,94645,0.0115266630850868,-0.00597663356104324,-0.0090283006049663,-0.00135212259756767,-0.00940411138815854,103
133,4.4,120.458751350105,0.995148532835484,123.762669109406,1,96067,0.0190199484257003,-0.000780038569121511,-0.00368099671645084,-0.000334971623416074,-0.00422584804626468,103
134,4.43333333333333,120.670279217864,0.996896032663395,124.077729764458,1,96501,0.0137757987112925,0.00176928997699775,-0.000857309926041267,0.000251380143272336,-0.00135183369003748,103
135,4.46666666666667,120.550864567334,0.995909509783637,123.621862838848,1,95163,0.0197598809340658,0.00106165575718751,-0.00121067197294637,0.000252164023970245,-0.00147471681124044,103
136,4.5,120.455467736602,0.995121405847011,122.636511448237,1,94920,0.0184298090396209,-0.00237207072136348,-0.00422439720087339,-0.000288055454673704,-0.00421865643625324,103
137,4.53333333333333,120.630497739386,0.996567385059978,123.119231806209,1,96434,0.0126879271971476,-0.00710327476998996,-0.00846252137878909,-0.00112015107486671,-0.00830738217012405,103
138,4.56666666666667,120.495463482529,0.995451823582814,124.78978919012,1,85132,0.00953028382823096,-0.0113053083518198,-0.0121060782510519,-0.0018553055660174,-0.0120199203451719,103
139,4.6,120.647316393349,0.996706329376001,125.002822878507,1,88444,0.00469333299168007,-0.0133457708932423,-0.0135674608116459,-0.00207539217715836,-0.0137548647253365,103
140,4.63333333333333,121.718749552498,1.00555778370712,130.976270167767,1,96503,-0.000640544731183468,-0.0122836608354933,-0.011972371931629,-0.00146110882403214,-0.0125205035042277,103
141,4.66666666666667,121.495778287558,1.00371574629031,129.85550903921,1,95307,0.015031934047645,-0.0081146253141698,-0.0073694109202769,0.000100161915245417,-0.00820106044288252,103
142,4.7,120.811736631809,0.998064657909534,124.073918530538,1,94293,0.0287404765576249,-0.00170222084680249,-0.000638382326950436,0.00245123148732439,-0.0015473328614822,103
143,4.73333333333333,121.016171257495,0.999753558180633,125.599796433402,1,95628,0.0274801665362103,0.00554121780024028,0.00682680815411193,0.00517873839059601,0.00608239157557754,103
144,4.76666666666667,121.297481461869,1.00207755236136,127.269942809876,1,98327,0.0199351061106121,0.0120763528379387,0.0135274789137311,0.00769246276193669,0.0131163272234257,103
145,4.8,120.670608262645,0.996898751008285,124.248608337229,1,94132,0.0419504923832612,0.016620103205338,0.0182326971952443,0.00936519765016972,0.0181891770677419,103
146,4.83333333333333,120.614620716055,0.996436219857811,122.587731776623,1,94901,0.0349195764814478,0.0184142098693484,0.0202313213047988,0.00967762590529198,0.0204494086821624,103
147,4.86666666666667,120.418618257098,0.994816980431227,122.297274926095,1,93025,0.0451488624174683,0.0173519307130051,0.0194312844396368,0.00837115713217644,0.0197275762803682,103
148,4.9,120.648167550439,0.996713361058797,123.350279615419,1,94475,0.0453942394866771,0.0139460190605283,0.0163108651245033,0.0055162785323171,0.0165029720061012,103
149,4.93333333333333,120.604942037427,0.996356261177112,121.386743153929,1,93959,0.0167249438887622,0.00913752196093126,0.0117517459599635,0.001523489869719,0.0117333774771732,103
150,4.96666666666667,120.582383880983,0.996169900982967,120.174695680276,1,92830,0.0220361803771438,0.00400300504033778,0.0068049579023524,-0.00292781578932565,0.00659149315173592,103
151,5,120.798374460519,0.997954268709862,121.091358290304,1,92960,0.0155908234067446,-0.000518120849268771,0.00245464520640907,-0.00704483814685569,0.0021692293048672,103
152,5.03333333333333,121.665307201552,1.00511627923742,128.716841723283,1,99206,0.0240959839093922,-0.00376140427118697,-0.000561801485064505,-0.0100783330919614,-0.000739295897029226,103
153,5.06666666666667,121.723544159122,1.00559739349631,128.736432236644,1,99390,0.0225275182994484,-0.00532604050660985,-0.0018481750347768,-0.011498701765097,-0.00177477255365073,103
154,5.1,120.808808502729,0.998040467692336,121.355005369841,1,93423,0.0161323966444815,-0.00501476312474767,-0.00136476177070566,-0.0111019952826284,-0.00100603730133235,103
155,5.13333333333333,120.832457958238,0.998235843459467,121.932384777039,1,92632,0.0160329446655809,-0.00284470929412741,0.000610755389627324,-0.00905045708556979,0.00116795256477984,103
156,5.16666666666667,120.999066323612,0.99961224881401,123.205254125698,1,92651,0.01227009146643,0.000850427296946408,0.00355638799804465,-0.00582813597245656,0.00416863332514044,103
157,5.2,120.979880230962,0.999453746324676,123.613710082526,1,92900,0.0153815125486405,0.00533509681547812,0.00680368324280744,-0.00212107863701822,0.00737375082834833,103
158,5.23333333333333,120.984773837317,0.999494173982522,125.518196154654,1,93637,0.0382600406928808,0.00954667005619712,0.00965049602704287,0.00134298805201657,0.0101931004767326,103
159,5.26666666666667,120.900325721689,0.998796520906877,125.252370689655,1,92800,0.0387863691927399,0.0123703406802783,0.0114665711542665,0.00395263630504916,0.0120749702655266,103
160,5.3,120.77229418775,0.997738811178623,125.258483973215,1,92439,0.0437742747968701,0.0129926597740685,0.0117660305899571,0.00534918620376231,0.0125092753220566,103
161,5.33333333333333,121.189994173568,1.0011895652616,127.839939917808,1,94981,0.0264999948664708,0.0111368188376158,0.0102434859568723,0.00547556933363301,0.0110625951708373,103
