frame_index,time_s,R_skin_raw,R_normalized,G_skin_raw,G_normalized,B_skin_raw,B_normalized,frame_luminance,face_detected,skin_pixel_count,BVP_detrended,BVP_butterworth,BVP_cheby1,BVP_cheby2,BVP_elliptic,gt_bpm,bisenet_conf,vote_mean,highconf_pct,roi_coverage,green_cv,hair_rej_frac,clust_agree,quality_score,BVP_pca
11,0.3333514788604609,155.1626434326172,1.002716188749079,120.62220764160156,0.9974330559621197,108.1910629272461,0.997999663663323,128.35006713867188,1.0,67876.0,9.046591851327723e-05,-0.000575467564666508,-0.0003954909017067645,-0.00014217925125274404,-0.0005556495172008542,,0.9587423801422119,0.7640943288742217,0.3720313512876422,0.8803974214301464,0.3576502799987793,0.06927636613616613,0.4294596028051152,0.6973121627896338,-0.0026339134879243588
12,0.366686626746507,155.1243896484375,1.0024689791899395,120.66619110107422,0.9977967581132522,108.18011474609375,0.9978986730564083,128.270751953125,1.0,67829.0,-0.0015499407173275859,-0.00018008200996258122,-1.2703937802999331e-05,-0.0003026297993844838,-0.00013809557766303335,,0.9595914483070374,0.7642896106385174,0.372790399386693,0.8797877997846868,0.3575208783149719,0.0685629791042453,0.42960975394005513,0.6977076583357946,-0.0031035089687581723
13,0.4000217746325531,155.17320251464844,1.0027844252927265,120.64447021484375,0.9976171466606462,108.17768096923828,0.9978762228796796,128.32603454589844,1.0,67532.0,-0.0006433892663455232,0.0002476036530529093,0.0004084261407862346,-0.0004783155232839739,0.0003196227379706394,,0.9604175090789795,0.763573811921262,0.3716756500621927,0.8759355098123144,0.357954740524292,0.07346589361453754,0.42847835100396847,0.696760266876465,-0.003019333106028862
14,0.4333569225185992,155.1683349609375,1.0027529694293977,120.68330383300781,0.9979382644315506,108.0519027709961,0.9967159921161988,128.13876342773438,1.0,68117.0,-0.0038791576545342543,0.0005984231049097059,0.0007689873285555458,-0.000661023856500013,0.0006965857337514195,,0.9600931406021118,0.7647185479885099,0.3743705682869181,0.8835233536972904,0.3568394184112549,0.0653073401040248,0.4286448316866568,0.6982467866689173,-0.0016235656958138115
15,0.4666920704046453,155.18316650390625,1.0028488161352147,120.6256103515625,0.9974611931970556,108.22887420654297,0.9983484507350088,128.41317749023438,1.0,68081.0,0.0008340944805414474,0.0007695182462627183,0.0009704836270245818,-0.0008287713429494614,0.0008896055258226112,,0.961195707321167,0.7662490268944345,0.3768746052496291,0.8807829641896088,0.35756915807724,0.06911095011384806,0.4233927233736285,0.6971695248656886,-0.0009251100534783951
16,0.5000272182906914,155.1630401611328,1.0027187525498518,120.63471221923828,0.9975364571461104,108.17481994628906,0.9978498316060956,128.2480926513672,1.0,68473.0,-0.0004801710711803131,0.0006990062947357195,0.0009476701234552284,-0.0009506452151282369,0.0008457265907192505,,0.9610829949378967,0.7656107760236396,0.3767762475720357,0.8858543779755744,0.35817524790763855,0.0640654108880149,0.42307186774349015,0.6977568117458178,-0.003728460373016256
17,0.5333623661767375,155.1307373046875,1.0025100000023057,120.64313507080078,0.9976061062657722,108.19800567626953,0.9980637064872201,128.25601196289062,1.0,67769.0,-0.0005349034187318025,0.0004070083454655302,0.000706728300781405,-0.0009880581903329642,0.00059390671492181,,0.961323618888855,0.7652269720176875,0.3760568991721879,0.8767465328089422,0.35774362087249756,0.07334144069550817,0.4231728371379244,0.6962762360420549,-0.0025338554030941637
18,0.5666975140627836,155.06143188476562,1.002062123728827,120.68114471435547,0.9979204105358402,108.15672302246094,0.9976828980035859,128.1757049560547,1.0,67923.0,-0.0027648199018419084,1.636077817948062e-05,0.0003473483827920111,-0.0009069844320233554,0.00024767144351670603,,0.9617154598236084,0.7657347290314033,0.3775598839862786,0.8787388739391431,0.35786202549934387,0.07072811012212793,0.4224783946527686,0.6967549920731959,-0.0036389532536337758
19,0.6000326619488296,155.1211700439453,1.0024481729605903,120.63104248046875,0.9975061118321998,108.15100860595703,0.9976301858331474,128.2344970703125,1.0,67843.0,-0.0010732753370822912,-0.00027187617006007897,4.730692493480822e-05,-0.000685832640626952,-1.758232194505205e-05,,0.9614251852035522,0.7659989485527862,0.37738602361334256,0.8777038915338439,0.3580154478549957,0.07224177188987788,0.42275547956310894,0.6965484984216866,-0.003484033160100925
20,0.6333678098348757,155.1020050048828,1.0023243216617155,120.715087890625,0.9982010889175208,108.09616088867188,0.9971242475243604,128.00657653808594,1.0,68153.0,-0.004405060386910492,-0.0002504074886728395,3.870672676163707e-06,-0.00032771588106508007,-2.3570393624498332e-05,,0.9615094065666199,0.7658797118248647,0.37756224964418295,0.881714448354378,0.35840675234794617,0.06793365762782033,0.42178627499889954,0.6970411637859566,-0.00332367443565597
21,0.6667029577209218,155.0956573486328,1.0022833008493492,120.59014129638672,0.9971678972212334,108.04261779785156,0.9966303436363276,128.26998901367188,1.0,67461.0,-0.0020128677303045406,0.00020114951827552403,0.0003500757802909841,0.00013723960898243215,0.0003438057255781729,,0.9607617259025574,0.7660673080248835,0.3770623026637613,0.8727618505485407,0.35919713973999023,0.076743945352929,0.3671454618223863,0.6845539541886247,-0.004070049035760354
22,0.7000381056069679,155.1239013671875,1.0024658237428343,120.62297058105469,0.9974393647591906,107.98821258544922,0.9961284871778548,128.03863525390625,1.0,67974.0,-0.003615768799423519,0.0010451181986769057,0.0010818993110815935,0.0006488416178394629,0.0010725068953137688,,0.9600992202758789,0.7667490511077765,0.37860064142172006,0.8793986752225212,0.3588455319404602,0.06944731939557028,0.36736104981316386,0.6857352541498666,-0.0032919546758728054
23,0.733373253493014,155.05972290039062,1.002051079663959,120.53317260742188,0.9966968193439557,108.09071350097656,0.9970739985394566,128.275390625,1.0,67691.0,9.782886413498004e-05,0.002074459950291156,0.002033171010023452,0.0011285050093119144,0.0020081970367339984,,0.9602405428886414,0.7663992751375122,0.376830006943316,0.8757374249637756,0.3590942919254303,0.0737166218174291,0.3677298311444653,0.6850912974877672,-0.004027012726604093
24,0.76670840137906,155.10528564453125,1.0023455223219528,120.51788330078125,0.9965703910506566,108.05873107910156,0.9967789792891525,128.17758178710938,1.0,67822.0,0.0002990475047573715,0.002973122404305016,0.0029164725760319112,0.0014895857464530572,0.0028845748959181326,,0.9595229625701904,0.7663245947725911,0.3765002506561293,0.8774322086524529,0.35915839672088623,0.07228058373007659,0.367520863436643,0.6850849388875822,-0.003191920009239667
25,0.8000435492651062,155.02377319335938,1.0018187598708468,120.54315185546875,0.996779338409642,108.02645874023438,0.9964812857231253,128.2744903564453,1.0,67387.0,-0.00152315234835243,0.0034263016883399186,0.0034187901751587587,0.001656840060863531,0.003405930233291122,,0.9599846005439758,0.7660429063963871,0.3758440055203526,0.871804491823639,0.359184205532074,0.07920202856551439,0.3670144093074332,0.6839352887062756,-0.004498677796548162
26,0.8333786971511523,155.0397186279297,1.0019218049403724,120.53227996826172,0.9966894380513829,108.05964660644531,0.9967874244966994,128.2552490234375,1.0,67384.0,-0.0005347110628700635,0.0032358744037741314,0.003315110932577075,0.0015825416865824225,0.003347084025622603,,0.9595744013786316,0.7655872808579683,0.3737088923186513,0.8717656799834402,0.359453946352005,0.07909853032498447,0.3693903597293126,0.6842333636101166,-0.004708262986179856
27,0.8667138450371984,155.05813598632812,1.0020408244608676,120.53617095947266,0.996721612916444,108.04032897949219,0.9966092306174604,128.28363037109375,1.0,67105.0,-0.0008286911810765352,0.00239443696822505,0.0025540969262270695,0.001258812735150578,0.0026375890444229754,,0.9598219394683838,0.7654720214589076,0.37348930780120704,0.8681561788449597,0.359076589345932,0.08314789898571724,0.36934654645704496,0.6836155346125717,-0.003669718366954445
28,0.9000489929232445,155.12667846679688,1.0024837703482445,120.52075958251953,0.9965941752156136,107.95336151123047,0.9958070062772373,128.10714721679688,1.0,67387.0,-0.0014030955214426877,0.0010888134064143758,0.0012813398419965667,0.0007242363266142639,0.0013979644836383683,,0.9603205919265747,0.7660181736338858,0.3752949381928265,0.871804491823639,0.3590514361858368,0.0793055268060443,0.36840933711249946,0.6842767658419536,-0.004108843744613719
29,0.9333841408092906,155.26979064941406,1.0034086121732022,120.72771453857422,0.9983054995090427,107.77996063232422,0.9942074839678602,127.73564147949219,1.0,67105.0,-0.008887003315265152,-0.00036757144929707483,-0.00020822053044112436,5.782584273173446e-05,-9.290293053300087e-05,,0.9608902335166931,0.7674539900156471,0.38021011847105285,0.8681561788449597,0.3596258759498596,0.08477799627406334,0.3653528053051188,0.6832194380394764,-0.0013867023925072351
30,0.9667192886953366,155.2274932861328,1.0031352715677238,120.63595581054688,0.9975467404853359,107.80990600585938,0.9944837126313724,127.7922592163086,1.0,67644.0,-0.00621038330541912,-0.0016438745225650264,-0.0015682815594519801,-0.0006303506621206627,-0.001481029384868957,,0.9609962701797485,0.7675773165395304,0.3809946188871149,0.8751293728006624,0.3591884672641754,0.07537259366590768,0.3664183076104311,0.6849885773883843,-0.0021116558448525755
31,1.0000544365813828,155.20152282714844,1.0029674412248217,120.67688751220703,0.9978852074481851,107.81304931640625,0.99451270784395,127.78578186035156,1.0,67458.0,-0.007436269357745967,-0.0024949352099762965,-0.0025105186495173524,-0.0012228635278315784,-0.0024537153645687484,,0.9603214859962463,0.7647672131795585,0.3761155089092472,0.872723038708342,0.3588722050189972,0.07678275719312772,0.39237747932046607,0.6892240688481661,-0.0019342109097215746
32,1.0333895844674288,155.19497680664062,1.0029251385120692,120.63365173339844,0.997527687918182,107.82172393798828,0.9945927261854566,127.80487823486328,1.0,67507.0,-0.006166309074371851,-0.0028179411147800544,-0.002885723175919702,-0.001612678961273207,-0.0028334582178233653,103.0,0.9600892066955566,0.7645775006048755,0.3739167790006962,0.8733569654315877,0.35977718234062195,0.07579952390809357,0.3931888544891641,0.6894476488674021,-0.004149232913227116
33,1.066724732353475,155.13511657714844,1.0025383004185295,120.66984558105469,0.9978269772512214,107.79930114746094,0.9943858889772877,127.98439025878906,1.0,66937.0,-0.007953508844476737,-0.0026515382367794994,-0.0027128043195507427,-0.0017274241470705942,-0.002629950124093491,103.0,0.9607642292976379,0.763738042238722,0.3736647892794717,0.8659827157938315,0.3589153289794922,0.08433812875181122,0.39118872970106217,0.6876823111120764,-0.003084470525538367
34,1.100059880239521,155.15609741210938,1.0026738860363262,120.5956039428711,0.9972130682082605,107.73193359375,0.9937644624552973,127.80987548828125,1.0,67640.0,-0.006959916894955093,-0.002135305962239548,-0.002153360280884142,-0.001541419699838272,-0.0020198635001069756,103.0,0.9616082906723022,0.764217425586438,0.37520697811945597,0.8750776236803974,0.3581099808216095,0.07294038501345478,0.39180958013010053,0.6899370122092305,-0.0016846923795669991
35,1.1333950281255671,155.1140899658203,1.0024024189775664,120.63683319091797,0.9975539956019673,107.76258850097656,0.9940472361546583,127.84895324707031,1.0,67402.0,-0.00783729332937208,-0.0014567174775461857,-0.0014467180024119322,-0.0010837383762349576,-0.001274454625050433,103.0,0.9611470699310303,0.7636667556847967,0.37546363609388445,0.8719985510246325,0.3578907251358032,0.07648519975160423,0.3925996261238539,0.689302411884231,-0.0027977511061369476
36,1.166730176011613,155.2824249267578,1.0034902593670465,120.80272674560547,0.9989257804370453,107.99417114257812,0.9961834514036391,127.90335845947266,1.0,68100.0,-0.007059046915987743,-0.0008027644409796239,-0.0008287921780783406,-0.0004323855933757672,-0.0006552737725410217,103.0,0.9636841416358948,0.7654038179148311,0.3779882525697504,0.8821700606249029,0.3573991358280182,0.06553448365200269,0.38697503671071953,0.6909112889497635,-0.0005686096260950034
37,1.2000653238976593,155.24139404296875,1.0032251032024968,120.78621673583984,0.9987892580684328,108.05845642089844,0.9967764457268885,128.06777954101562,1.0,67258.0,-0.005800735489742526,-0.0003199920562506579,-0.00045940802684634325,0.0002980023830064047,-0.0003242661833527714,103.0,0.9640763998031616,0.7650985756341253,0.3773677480745785,0.8712627597284833,0.3572465479373932,0.07879941965904969,0.3867197954146719,0.6887748670151019,-0.00018102527249315437
38,1.2334004717837053,155.15292358398438,1.0026533756301432,120.75965118408203,0.998569585754427,108.11602783203125,0.9973075085281274,127.95586395263672,1.0,67698.0,-0.004735509947475569,-8.316789662262376e-05,-0.0003795867449076736,0.00097724098639858,-0.0002984337557038473,103.0,0.963355541229248,0.7648625759500526,0.38057254276344943,0.8769625369190114,0.3568243980407715,0.07188196279599979,0.3867617950308724,0.689662645456137,-0.0012249939820330024
39,1.2667356196697515,155.1463623046875,1.0026109743096685,120.73465728759766,0.9983629095623872,108.08647918701172,0.9970349394545522,127.98039245605469,1.0,67590.0,-0.004613517065910122,-7.944429721955788e-05,-0.0005129810324313529,0.0014827895686642255,-0.0004680285353875347,103.0,0.9632933735847473,0.7644178132859891,0.38132859890516346,0.8755635006995182,0.3566000759601593,0.07339758536711746,0.38659565024411896,0.6892824224434696,-0.0010669953848072757
40,1.3000707675557976,155.11245727539062,1.0023918679513089,120.72127532958984,0.998252253261765,108.10283660888672,0.997185827162723,127.72515869140625,1.0,67922.0,-0.004212525670833689,-0.00022039007511030485,-0.0007127559963972229,0.0017222144979104205,-0.0006658654729092355,103.0,0.9625979661941528,0.7638369502272214,0.3831306498630782,0.8798642416705529,0.35620519518852234,0.0680993833877403,0.386575778098407,0.6898361358716254,-0.0016441898218533361
41,1.3334059154418436,155.14454650878906,1.0025992399907466,120.7186050415039,0.9982301724720172,107.94831848144531,0.995760487259,128.21749877929688,1.0,66741.0,-0.006559180067051723,-0.00038708518870046136,-0.0008376654504685257,0.001649126848305541,-0.0007576296034161015,103.0,0.957465648651123,0.7670247673843664,0.38513057940396456,0.864565521529613,0.3565983474254608,0.0787216954246334,0.37149578220284385,0.6844750508122814,-0.002693171364784983
42,1.3667410633278898,155.53762817382812,1.0051394735180663,121.14773559570312,1.0017786815604384,108.43690490722656,1.0002674130198463,128.2484893798828,1.0,67768.0,-0.006772163366364242,-0.0004936443333420074,-0.0008252379644449183,0.0012723345216735643,-0.000709233428748366,103.0,0.9636715650558472,0.7707423365993783,0.38997757053476567,0.877130764551326,0.35478711128234863,0.06875396383686465,0.360538897414709,0.6861735038528809,0.005150996822236114
43,1.4000762112139358,155.510986328125,1.0049673044353948,121.09046173095703,1.0013050801643322,108.46366119384766,1.0005142242104037,128.3507080078125,1.0,67544.0,-0.00496117801830101,-0.0005361345190252333,-0.0007258398006781049,0.0006534383745478807,-0.0006014270503391285,103.0,0.9640678763389587,0.7709986576651269,0.3909155513443089,0.8742315010160365,0.35483884811401367,0.07178265877997955,0.35978029136562834,0.685687533486094,0.004943457858514487
44,1.433411359099982,155.5022430419922,1.0049108022106694,121.09960174560547,1.0013806595532406,108.43470001220703,1.0002470741450042,128.3164520263672,1.0,67572.0,-0.005760921051706475,-0.0005943390269649943,-0.0006757444959987476,-0.00010429206475713396,-0.0005823790855515419,103.0,0.9635854363441467,0.768306399100219,0.3846711655715385,0.8745939089579478,0.35509705543518066,0.07099312719224447,0.3598087965429468,0.6851604978639109,0.0032752089572694945
45,1.466746506986028,155.43548583984375,1.0044793934267702,121.03716278076172,1.000864347600965,108.4368896484375,1.0002672722663872,128.37283325195312,1.0,67329.0,-0.004528140671861386,-0.0007781130291684498,-0.0008168903007278878,-0.0008733754841103885,-0.00077956160432267,103.0,0.964327335357666,0.768475198898939,0.3847673365117557,0.87144872574779,0.35570618510246277,0.07475958115996428,0.3586121879130835,0.6845377782162267,0.003597079683733427
46,1.5000816548720741,155.3929443359375,1.0042044750977392,121.03136444091797,1.000816400743227,108.4515380859375,1.000402395587137,128.47299194335938,1.0,67700.0,-0.004423288128012209,-0.001144330298059596,-0.0012014231176141225,-0.0015256810322804499,-0.0012157876955930533,103.0,0.9636893272399902,0.7691580502215657,0.38580502215657314,0.8762506309781132,0.3556274473667145,0.06929757574973143,0.36016248153618907,0.6856988260415915,0.002567755366020108
47,1.53341680275812,155.39044189453125,1.0041883034313257,120.99797821044922,1.0005403277834082,108.40885162353516,1.0000086377852644,128.37734985351562,1.0,67544.0,-0.004272697976039241,-0.0016321929950953791,-0.001732537827946814,-0.0019532473697017345,-0.0017690357713820042,103.0,0.9641127586364746,0.7687926882229855,0.3853488096648111,0.8742315010160365,0.35490110516548157,0.07153673910511124,0.3594989932488452,0.685240647696667,0.004959379081773928
48,1.5667519506441663,155.42532348632812,1.0044137206838957,121.04876708984375,1.0009603044044122,108.31289672851562,0.9991235096576228,128.3104248046875,1.0,67593.0,-0.0070245911064628075,-0.0020588751542382224,-0.0021792752914150905,-0.0020875960505520957,-0.002204869226479264,103.0,0.9634937644004822,0.7688665986122823,0.3845072714630213,0.8748657149143811,0.35429492592811584,0.07142025083806837,0.35965262675129084,0.6851500460387442,0.005112536466087125
49,1.6000870985302125,155.49600219726562,1.0048704716523573,121.01520538330078,1.000682780421267,108.25948333740234,0.9986308021739925,128.21295166015625,1.0,67408.0,-0.006518385263713844,-0.002185645742088117,-0.0022665126732349847,-0.0019092480875610603,-0.002266958588662296,103.0,0.963204026222229,0.7688899438246697,0.38416805126987896,0.8724712338696108,0.355172336101532,0.07509610282031037,0.3585776169000712,0.6842791422492558,0.006262130259225122
50,1.6334222464162584,155.58319091796875,1.0054339161760601,120.93863677978516,1.00004962954724,108.17919158935547,0.997890157472132,128.1305694580078,1.0,67826.0,-0.0052003396575215355,-0.0018248444683202118,-0.0018009174419935465,-0.0014506871147217401,-0.0017909861169072372,103.0,0.9619224667549133,0.7705157314304248,0.3879338306843983,0.8778814667167135,0.3548409044742584,0.06976352881790296,0.35984725621443103,0.6853910496068352,0.008181548130180242
51,1.6667573943023046,155.6004638671875,1.0055455401174027,120.80329132080078,0.9989304489468777,108.10272216796875,0.9971847715117796,128.1404571533203,1.0,67712.0,-0.0027511260682797634,-0.0009346100714804074,-0.0007716133940383005,-0.0007875714064249894,-0.0007846565753708676,103.0,0.9654950499534607,0.7702672101449276,0.3861353969754253,0.8764059486675037,0.35485196113586426,0.07028125444920465,0.247843809073724,0.6637509656202227,0.008534707005942634
52,1.7000925421883506,155.64927673339844,1.0058609862201897,120.77930450439453,0.9987321003669712,107.97693634033203,0.9960244703715693,128.1600799560547,1.0,67602.0,-0.003908490971671091,0.00034565679632313727,0.0006261129953487821,-2.5066990383773242e-05,0.0005599359002682014,103.0,0.96540766954422,0.7698638107353827,0.38472234549273693,0.8749822031814241,0.3547956049442291,0.0710966723185048,0.24892754652229224,0.6637347212666292,0.007645688975429433
53,1.7334276900743968,155.56326293945312,1.0053051344910837,120.74336242675781,0.9984348929369652,108.1061782836914,0.9972166521702691,128.23512268066406,1.0,67467.0,-0.0013391800764723516,0.0017368862411535305,0.002058821249267996,0.0007231760282962862,0.0019338756388223891,103.0,0.9659140110015869,0.7691414568109841,0.3831947470615264,0.8732348791757808,0.35469743609428406,0.07328406311075446,0.24829916848236916,0.6632411777113467,0.006732365207131923
54,1.7667628379604428,155.52040100097656,1.00502814539989,120.69498443603516,0.9980348521147048,108.1948013305664,0.998034148260806,128.27191162109375,1.0,67787.0,0.0011800250541089963,0.002921374648689874,0.0031841981279383536,0.0013533832447883982,0.0030236609119754475,103.0,0.9652422666549683,0.7704623797089903,0.3882307817133079,0.8773766842261943,0.356249064207077,0.0697505856771204,0.2482776933630342,0.6638984875698077,0.005393450225553147
55,1.800097985846489,155.57093811035156,1.0053547341752667,120.61653137207031,0.997386118511913,108.18059539794922,0.9979031067903705,128.2783203125,1.0,67457.0,0.003418665269624449,0.0036586285022580695,0.0037808871857782787,0.0017898964579290827,0.0036233015591186947,103.0,0.9647812843322754,0.7688552213508854,0.3847488029411329,0.8731054477679554,0.35743260383605957,0.07496667141248495,0.24836562550958388,0.6626448230291652,0.002432173525430511
56,1.833433133732535,155.6737518310547,1.0060191530063325,120.63571166992188,0.9975447216702732,108.11882781982422,0.997333336787875,128.00657653808594,1.0,67457.0,0.0026010197933721557,0.0038631904416733687,0.0038184686454698926,0.0019945448056799585,0.003693472438890159,103.0,0.964043378829956,0.7689194598040233,0.3868686718946885,0.8731054477679554,0.35936781764030457,0.07645513260247731,0.24674978134218836,0.6619118717203349,0.00026899615583496697
57,1.866768281618581,155.86431884765625,1.007250664846816,120.82581329345703,0.9991166846364081,108.12484741210938,0.9973888640274957,127.62655639648438,1.0,66921.0,-0.000992831306025399,0.003609565225043144,0.003438523077356837,0.001968998281200891,0.003348637148097814,103.0,0.9648771286010742,0.7670785951594666,0.3833774151611602,0.866123082896525,0.36124053597450256,0.08591212062382708,0.24337651858161116,0.6595643655986718,-0.0007771977125973269
58,1.9001034295046273,155.88075256347656,1.0073568653634466,120.8124008178711,0.9990057759839032,108.17845916748047,0.9978834013060944,127.35098266601562,1.0,67462.0,0.0004191509881280031,0.0030687515860605918,0.0028638233184823674,0.001749689334891952,0.0027851278285099023,103.0,0.9635353684425354,0.7664018262132757,0.38461652485843884,0.873124959554779,0.36256828904151917,0.07660648417782955,0.24317393495597522,0.6605419568760313,-0.0029669314582332126
59,1.9334385773906733,155.76809692382812,1.0066288445516691,120.77590942382812,0.9987040262200061,108.15526580810547,0.9976694560482404,127.20374298095703,1.0,67325.0,0.00018251681709441359,0.002418587345353129,0.0022881647012693413,0.001394197109171167,0.0021877203996167145,103.0,0.9635446667671204,0.7652927342492882,0.38459710360193095,0.8713518410664596,0.3643645942211151,0.07831489031256067,0.24516895655402896,0.6604481224024338,-0.010576986208148637
60,1.9667737252767195,155.7237548828125,1.006342290511438,120.72384643554688,0.9982735139078937,108.13279724121094,0.9974621965796944,126.85855102539062,1.0,67844.0,0.0008762316463975517,0.0017792502534010148,0.0018042000069266578,0.0009680039734562952,0.0016645888880277915,103.0,0.9627981781959534,0.7629070612974864,0.3849124462001061,0.8780689833689251,0.36583900451660156,0.07123535883000065,0.24460527091562997,0.6608043535788115,-0.014512206900642081
61,2.0001088731627656,156.50453186035156,1.0113879490401998,121.29750061035156,1.0030170984254392,108.65321350097656,1.0022627340562535,127.49127197265625,1.0,66957.0,0.00017152598671771324,0.0012003726297611904,0.0013994058550378702,0.0005284921368740738,0.0012312511806843993,103.0,0.9604170918464661,0.7691304369470954,0.390205654375196,0.8725403320388856,0.36844247579574585,0.0784748103938075,0.27069611840434904,0.6655136143688961,-0.010621806653504838
62,2.0334440210488114,156.49478149414062,1.01132493870582,121.35321807861328,1.003477829875521,108.6802978515625,1.0025125714461818,127.24320983886719,1.0,67018.0,-0.0009199835969292691,0.0006888423193553735,0.0010089587586562235,0.00011543346759198463,0.0008451974935242022,103.0,0.9621263146400452,0.7682015776855969,0.39137246709839146,0.873335244598504,0.36948713660240173,0.07430477729416977,0.27252379957623324,0.6667878897453102,-0.015708175389153322
63,2.0667791689348576,156.7078399658203,1.0127017983285818,121.80217742919922,1.0071903045998125,109.21898651123047,1.0074816611900306,127.18779754638672,1.0,67281.0,-0.002119759271182048,0.00024424156751644375,0.0005840436315462852,-0.00025376642596589997,0.0004587886354166087,103.0,0.9649267196655273,0.7687707772872976,0.39177479526166376,0.8774943266296268,0.3695506751537323,0.07041500378224691,0.26462151275991735,0.6666437373206653,-0.01195572331174794
