x,y,R,G,B,Y,Cb,Cr,isAdaptiveSkin,isUsable,isEye,isBrow,isMouth,isHairline,isEar,isBeard,isSpecular,lightClass
53,257,0.784313725490196,0.705882352941177,0.67843137254902,175,122,137,1,1,0,0,0,0,0,0,0,medium
53,258,0.784313725490196,0.701960784313725,0.682352941176471,175,123,138,1,1,0,0,0,0,0,0,0,medium
53,259,0.784313725490196,0.709803921568627,0.686274509803922,176,123,137,1,1,0,0,0,0,0,0,0,bright
53,260,0.788235294117647,0.713725490196078,0.698039215686274,177,123,137,1,1,0,0,0,0,0,0,0,bright
53,261,0.792156862745098,0.717647058823529,0.701960784313725,178,123,137,1,1,0,0,0,0,0,0,0,bright
53,262,0.8,0.725490196078431,0.709803921568627,179,123,137,1,1,0,0,0,0,0,0,0,bright
53,263,0.807843137254902,0.733333333333333,0.717647058823529,181,123,137,1,1,0,0,0,0,0,0,0,bright
53,264,0.807843137254902,0.737254901960784,0.72156862745098,182,124,136,1,1,0,0,0,0,0,0,0,bright
53,265,0.815686274509804,0.745098039215686,0.737254901960784,184,124,136,1,1,0,0,0,0,0,0,0,bright
53,266,0.807843137254902,0.749019607843137,0.737254901960784,184,124,135,1,1,0,0,0,0,0,0,0,bright
53,267,0.803921568627451,0.741176470588235,0.741176470588235,182,126,135,0,0,0,0,0,0,0,0,0,bright
53,268,0.807843137254902,0.745098039215686,0.745098039215686,183,126,135,0,0,0,0,0,0,0,0,0,bright
53,269,0.811764705882353,0.756862745098039,0.752941176470588,185,125,134,1,1,0,0,0,0,0,0,0,bright
53,270,0.815686274509804,0.76078431372549,0.756862745098039,186,125,134,1,1,0,0,0,0,0,0,0,bright
53,271,0.815686274509804,0.76078431372549,0.76078431372549,186,126,134,0,0,0,0,0,0,0,0,0,bright
53,272,0.815686274509804,0.76078431372549,0.76078431372549,186,126,134,0,0,0,0,0,0,0,0,0,bright
53,273,0.803921568627451,0.756862745098039,0.756862745098039,185,126,133,0,0,0,0,0,0,0,0,0,bright
53,274,0.815686274509804,0.768627450980392,0.776470588235294,188,127,133,0,0,0,0,0,0,0,0,0,bright
53,275,0.823529411764706,0.776470588235294,0.784313725490196,189,127,133,0,0,0,0,0,0,0,0,0,bright
53,276,0.827450980392157,0.780392156862745,0.796078431372549,190,128,133,0,0,0,0,0,0,0,0,0,bright
53,277,0.823529411764706,0.776470588235294,0.792156862745098,190,128,133,0,0,0,0,0,0,0,0,0,bright
53,278,0.819607843137255,0.772549019607843,0.788235294117647,189,128,133,0,0,0,0,0,0,0,0,0,bright
53,279,0.815686274509804,0.772549019607843,0.788235294117647,188,128,133,0,0,0,0,0,0,0,0,0,bright
53,280,0.819607843137255,0.776470588235294,0.792156862745098,189,128,133,0,0,0,0,0,0,0,0,0,bright
53,281,0.815686274509804,0.768627450980392,0.784313725490196,188,128,133,0,0,0,0,0,0,0,0,0,bright
53,282,0.811764705882353,0.764705882352941,0.772549019607843,187,127,133,0,0,0,0,0,0,0,0,0,bright
53,283,0.811764705882353,0.764705882352941,0.780392156862745,187,128,133,0,0,0,0,0,0,0,0,0,bright
53,284,0.823529411764706,0.776470588235294,0.792156862745098,190,128,133,0,0,0,0,0,0,0,0,0,bright
53,285,0.831372549019608,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
53,286,0.831372549019608,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
53,287,0.827450980392157,0.780392156862745,0.796078431372549,190,128,133,0,0,0,0,0,0,0,0,0,bright
53,288,0.831372549019608,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
53,289,0.827450980392157,0.784313725490196,0.8,191,128,133,0,0,0,0,0,0,0,0,0,bright
53,290,0.815686274509804,0.772549019607843,0.788235294117647,188,128,133,0,0,0,0,0,0,0,0,0,bright
53,291,0.807843137254902,0.764705882352941,0.788235294117647,187,129,132,0,0,0,0,0,0,0,0,0,bright
53,292,0.807843137254902,0.764705882352941,0.788235294117647,187,129,132,0,0,0,0,0,0,0,0,0,bright
53,293,0.823529411764706,0.780392156862745,0.803921568627451,190,129,132,0,0,0,0,0,0,0,0,0,bright
53,294,0.83921568627451,0.796078431372549,0.819607843137255,194,129,132,0,0,0,0,0,0,0,0,0,bright
53,295,0.850980392156863,0.807843137254902,0.831372549019608,196,129,132,0,0,0,0,0,0,0,0,0,bright
53,296,0.854901960784314,0.811764705882353,0.835294117647059,197,129,132,0,0,0,0,0,0,0,0,0,bright
53,297,0.811764705882353,0.768627450980392,0.8,188,130,132,0,0,0,0,0,0,0,0,0,bright
53,298,0.819607843137255,0.776470588235294,0.807843137254902,190,130,132,0,0,0,0,0,0,0,0,0,bright
53,299,0.811764705882353,0.768627450980392,0.8,188,130,132,0,0,0,0,0,0,0,0,0,bright
53,300,0.807843137254902,0.764705882352941,0.796078431372549,187,130,132,0,0,0,0,0,0,0,0,0,bright
